Región,Acelga,Ají,Ajo ,Albahaca,Apio,Arracacha,Arroz cáscara,Arveja grano seco,Arveja grano verde,Avena grano,Betarraga,Brócoli,Caigua,Calabaza,Camote,Cañihua,Cebada grano,Cebolla cabeza,Cebolla    china,Col ,Coliflor,Espinaca,Fresa,Frijol castilla,Frijol seco,Frijol verde,Frijol loctao,Garbanzo,Haba seca,Haba verde,Kiwicha,Lechuga,Lenteja,Maca,Maíz a. duro,Maíz amiláceo,Maíz choclo,Maíz morado,Maní,Mashua,Melón,Nabo,Oca,Olluco,Pallar seco,Pallar verde,Papa,Páprika,Pepinillo ,Pepino,Pimiento,Piquillo,Pituca,Poro,Quinua,Rabanito,Sandía,Sorgo grano,Soya,Tarhui,Tomate,Trigo,Vainita,Yuca,Zanahoria,Zapallo,Zarandaja,Aceituna,Achiote,Anona,Cacao,Café pergamino,Caimito,Camu camu,Capuli,Carambola,Cerezo,Chirimoya,Cirolero,Ciruela,Coco,Cocona,Damasco,Dátil,Granada,Guanabana,Guayaba,Guinda,Higo,Lima,Limón dulce ,Limón sutíl,Lucuma,Mamey,Mandarina,Mango,Manzana,Marañón,Melocotón,Membrillo,Naranja,Nispero,Pacae ,Palma aceitera,Palta,Pecana,Pera,Pijuayo,Pomarrosa,Sacha inchi,Sauco,Tamarindo,Tangelo,Taperibá,Té,Toronja,Uva,Zapote,Alcachofa,Algodón rama,Arandanos,Caña para alcohol,Caña para azúcar,Caña para etanol,Espárrago,Frijol de palo,Granadilla,Maracuyá ,Orégano,Papaya,Piña,Plátano,Rocoto,Tuna,Alfalfa,Avena forrajera,Braquearia,Cebada forrajera,Grama azul,Grama chilena,Gramalote,Maíz chala,Pasto elefante,Rye grass,Trebol,nan_x,nan_x,nan_x,nan_x,nan_x,nan_y,nan_y,nan_y,nan_y,nan_y,nan_y,nan_y,nan_y,nan_y,nan_y,Año
Ica,5601.428571428572,22723.9453125,0.0,6379.591836734694,0.0,0.0,0.0,0.0,3553.2323232323233,0.0,6076.829268292683,0.0,0.0,0.0,24799.972426470587,0.0,2575.5223880597014,66163.44262295082,6653.333333333333,0.0,0.0,6836.734693877551,0.0,2023.1537450722735,1787.4750830564783,5245.0,0.0,1268.6363636363635,0.0,0.0,0.0,6313.178294573643,0.0,0.0,9113.69645719339,3654.5985401459848,16250.680970149255,4900.823529411765,2840.0,0.0,34301.37614678899,5980.935875216636,0.0,3130.0,1355.7110139496149,3483.3333333333335,37344.77086494689,6441.13559322034,22961.818181818184,22343.75,19136.84210526316,0.0,0.0,0.0,2717.777777777778,6120.0,46966.39296187683,0.0,0.0,0.0,102040.16276703966,2257.9310344827586,0.0,23173.520179372197,19430.0,33719.98956158663,0.0,3564.8053124056746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5502.305475504323,0.0,7916.924946824673,0.0,0.0,0.0,3078.4640000000004,23303.823191307893,8816.666666666666,5100.0,0.0,4050.288292805214,7620.0,0.0,20305.110798001795,11030.183585313174,0.0,46910.313138921774,12807.9274269725,8402.44217599173,0.0,6459.476439790576,7867.768595041322,32824.67780525565,0.0,6126.141078838175,0.0,14507.7622945275,2441.527569102847,8971.764705882353,0.0,0.0,0.0,0.0,0.0,37524.96669576002,0.0,0.0,37989.47368421053,24795.178902284595,0.0,19911.653543307086,2875.7834074565226,26730.93213160302,0.0,0.0,0.0,12885.23715684799,0.0,10387.5,9245.283018867925,0.0,11106.955736224028,0.0,18597.898423817864,0.0,2299.229843561973,23157.52655590044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2022
Junín,22167.92452830189,6252.380952380952,9680.999999999998,0.0,16904.477611940296,0.0,3043.4911242603544,2155.5674846625766,7323.748293628077,1788.4210526315787,16242.85714285714,18713.513513513513,17140.35087719298,9989.74358974359,0.0,0.0,2246.844048653344,20280.924855491332,0.0,16930.281690140848,17536.666666666664,26535.849056603773,0.0,0.0,1046.7431927389214,0.0,1450.7246376811593,0.0,2259.8389261744965,7987.1882473522355,0.0,25154.39429928741,0.0,5887.506819421713,4033.6597819815242,2005.7617381472598,13858.00807537012,1550.0,877.7027027027026,6994.951456310679,0.0,15274.0,6928.873497386034,7693.064085738414,0.0,0.0,18230.58260612959,0.0,0.0,0.0,0.0,0.0,0.0,17095.555555555555,2312.8779395296747,16071.698113207545,0.0,0.0,928.4615384615383,1542.1124361158434,12250.0,2540.2912280701757,0.0,14271.553371553373,24994.088176352707,14537.305699481863,0.0,0.0,764.0404761904763,5838.30985915493,1197.521067468521,750.2587793640861,4483.571428571428,0.0,0.0,18085.55555555555,0,8395.78313253012,8040.000000000003,0.0,5760.655555555555,8932.962962962962,0.0,0.0,0.0,9285.453055141581,5105.882352941177,7055.882352941177,0.0,6600.869565217391,10078.510028653296,12505.643884892086,6923.076923076925,0.0,15375.394549159448,6698.019801980198,8780.000000000002,3851.9999999999995,8678.947368421052,0.0,21816.923436712957,7266.666666666667,4065.99512195122,0.0,13119.023921401113,0.0,8633.333333333334,0.0,0.0,2713.7022471910113,6630.769230769231,0.0,16253.719512195123,0.0,0.0,9718.382352941175,0.0,6551.181102362206,15012.406015037595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12487.070844686648,8554.15634218289,2098.4375,18164.35656836461,65152.88150543958,12093.084277424703,11251.393775372126,6954.166666666666,40891.441692179236,19817.593316743692,27160.041749066142,20137.199999999997,0.0,0.0,0.0,0.0,28911.405721316518,28863.040376676985,25109.080684596578,,,,,,,,,,,,,,,,2022
La Libertad,26882.352941176472,24021.282798833818,8181.615598885794,0.0,25291.279069767446,0.0,10771.201253481895,1171.9736614479716,3355.246812683884,0.0,23310.937499999996,18970.740103270222,13066.666666666668,0.0,14705.657708628005,0.0,2337.4440685365053,42344.91349480968,19685.43284789644,20056.766856214464,22000.0,22000.0,31848.0,1814.6138613861388,1485.8049886621316,0.0,1800.0,1500.0,1328.2233398337269,3964.583333333333,1202.127659574468,23741.098901098907,1081.7053364269145,0.0,8759.324356928826,1800.4341826259633,12580.257069408739,5274.226804123711,4000.0,6848.0,24444.44444444444,22842.857142857145,6185.406698564593,6498.585172608941,1975.6097560975609,0.0,22301.737677847963,10610.294117647058,41504.23280423281,20372.093023255813,33536.40416047548,30090.49773755656,0.0,21392.59259259259,1505.4711246200607,16091.93548387097,44088.988764044945,0.0,0.0,1384.3024706763163,28240.552995391703,2309.5975877720575,13254.347826086954,16541.403674046163,17511.21718377088,28531.910112359546,1828.5925925925926,3461.170212765958,970.5882352941178,0.0,1546.372093023256,1054.3723628691982,0.0,0.0,2962.809523809524,0.0,2640,3994.2574257425745,0.0,4910.0213903743315,0.0,0.0,0.0,0.0,5205.410447761194,15351.470588235296,2315.6000000000004,0.0,3276.0,6959.758677685951,0.0,6321.421686746988,8989.360544217687,10603.75,18912.61654433644,15979.451492537319,8283.793357933579,0.0,5156.125,8172.631048387096,8501.899721448466,2765.0,4847.154471544716,0.0,16118.345692592666,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19179.414839601748,0.0,20415.660173160173,0.0,20433.217342046166,0.0,127366.57283623249,0.0,12631.517399479693,1372.848484848485,6968.175115207374,15719.356403622254,0.0,17613.333333333332,18877.391304347824,19757.089080459766,8210.992907801421,3458.616113744076,39019.85097515652,13280.656013456686,0.0,12577.777777777777,0.0,0.0,0.0,51261.05686387134,33580.152439024394,0.0,14722.56038647343,,,,,,,,,,,,,,,,2022
Lambayeque,0.0,0.0,0.0,0.0,0.0,0.0,9197.004094348671,894.8051948051948,2571.75622542595,0.0,10000.0,0.0,5058.823529411765,0.0,11686.914765906362,0.0,800.0,48971.153846153844,5000.0,16149.999999999998,0.0,0.0,0.0,1143.20987654321,1123.920994879298,0.0,2144.1647597254005,1064.1509433962265,807.6923076923077,0.0,0.0,8000.0,0.0,0.0,6716.700892428749,2092.1348314606744,7717.153927439239,0.0,0.0,0.0,22011.764705882353,0.0,2000.0,1986.4406779661017,1211.777615215801,0.0,6044.444444444444,6617.34693877551,24177.083333333332,25000.0,62670.15951723815,35555.555555555555,0.0,0.0,2967.741935483871,0.0,36022.222222222226,0.0,0.0,0.0,24376.237623762376,918.5971223021581,0.0,12040.894220283533,13441.176470588236,25423.728813559323,1635.036496350365,0.0,0.0,0.0,950.0,1122.52816020025,0.0,0.0,0.0,0.0,0,4652.173913043479,0.0,3612.2448979591836,672.7272727272727,0.0,0.0,0.0,32682.92682926829,3000.0,0.0,0.0,0.0,10372.093023255815,3500.0,17363.593823116516,6000.0,4480.519480519481,0.0,13814.37168993741,0.0,0.0,0.0,0.0,6571.428571428572,0.0,10367.64705882353,0.0,11101.999649184354,0.0,0.0,0.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,5000.0,21150.75376884422,0.0,0.0,3065.683646112601,18657.614781634937,11456.066945606695,100230.2217265403,0.0,5453.165374677003,1323.4866828087168,14238.095238095237,18313.304721030043,0.0,18851.063829787232,0.0,18347.26224783862,0.0,600.0,36965.527065527065,0.0,0.0,0.0,0.0,0.0,0.0,31425.795053003534,0.0,0.0,0.0,,,,,,,,,,,,,,,,2022
Lima,0.0,8718.323177138056,10606.028131279305,0.0,11465.224832736889,0.0,0.0,2669.2307692307695,4990.221900627112,0.0,21635.089751013315,11253.221957040572,6405.7471264367805,0.0,22586.310071040538,0.0,2301.292824822237,25513.555992141453,12641.038525963151,13555.148741418765,12924.402606806661,6952.272727272727,18817.178682214,2452.289758534554,2574.091778202677,6809.1690544412595,0.0,0.0,1889.633027522936,4758.798283261802,0.0,7803.433476394851,0.0,0.0,10001.1323252735,2631.313672922252,16048.411097099624,6867.315573770492,2823.0769230769233,0.0,19622.52066115702,6999.999999999999,3171.698113207547,3114.8594377510044,2300.0,9135.514018691589,26252.45695147852,6535.062893081759,19746.586295977366,24625.2928653194,6875.858516483517,0.0,0.0,10244.444444444447,0.0,0.0,35682.319733128046,0.0,0.0,0.0,31889.12133891213,2069.3941778127464,7695.11266264678,37131.291028446394,24033.85270259417,26849.20326467159,0.0,9132.397191574722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8857.751277683134,5838.709677419355,11956.043956043955,0.0,0.0,7853.356890459364,0.0,14801.069876295554,11808.46325167038,6024.0,0.0,11267.605633802816,9178.57142857143,0.0,6068.181818181817,10758.224625525449,0.0,35794.34497943102,9706.45118992985,21969.040431607125,0.0,11076.745630378848,8881.188778570002,35393.87378521342,22500.387296669254,9673.469387755102,0.0,17025.332447430726,6006.050605060506,12710.558252427183,0.0,0.0,0.0,0.0,0.0,46000.0,0.0,0.0,17412.79069767442,21424.25941225068,0.0,19082.417582417584,3436.153846153846,37314.47049312854,0.0,134384.43207285044,0.0,9435.476690199072,3000.0,9221.056837478773,12449.458495439452,0.0,10016.28285647825,0.0,12331.432405233147,8000.0,9499.149659863946,18434.53869152718,0.0,0.0,0.0,0.0,0.0,0.0,50896.732546754945,0.0,25087.719298245614,0.0,,,,,,,,,,,,,,,,2022
Lima Metropolitana,15076.22695035461,18635.576923076926,6236.11111111111,11753.912499999999,22484.54545454546,0.0,0.0,0.0,6016.897435897436,0.0,23754.21161048689,13766.929894179895,11666.666666666666,0.0,21586.818181818184,0.0,5180.0,23343.93939393939,21234.934285714287,22602.661870503598,17010.21875,19976.14420062696,18356.1,0.0,3590.727272727273,0.0,0.0,0.0,0.0,5100.000000000001,0.0,18042.380898876403,0.0,0.0,8258.928571428572,3305.0,13036.393442622952,0.0,0.0,0.0,0.0,24133.52941176471,0.0,0.0,0.0,0.0,26402.439024390245,0.0,19997.911392405065,0.0,16673.474576271186,0.0,0.0,21148.807073954984,2157.0,21987.455066921608,0.0,0.0,0.0,0.0,23201.28571428571,7797.499999999999,6185.539682539683,17462.5,13141.428571428572,32309.696969696965,0.0,5205.07042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11629.629629629628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9200.0,0.0,0.0,6240.0,0.0,0.0,0.0,12866.010788594915,0.0,27609.61177207264,11000.0,13098.618784530383,0.0,13533.333333333334,13136.363636363636,12000.0,0.0,0.0,0.0,12917.64705882353,2849.3258426966295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11433.333333333336,0.0,0.0,3010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12583.333333333334,0.0,0.0,0.0,14317.248459958932,0.0,11965.51724137931,28142.85714285714,0.0,0.0,0.0,0.0,0.0,0.0,30344.14245548266,19400.0,0.0,0.0,,,,,,,,,,,,,,,,2022
Loreto,0.0,1735.3629976580796,0.0,0.0,0.0,0.0,2916.477763385147,0.0,0.0,0.0,0.0,0.0,1757.7639751552797,0.0,0.0,0.0,0.0,0.0,1805.1470588235295,4338.461538461538,0.0,0.0,0.0,997.8890229191796,1041.290057518488,0.0,0.0,0.0,0.0,0.0,0.0,4323.529411764705,0.0,0.0,2909.2807485924245,0.0,4197.522039552061,0.0,1077.6119402985073,0.0,7657.142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4567.307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10834.56425406204,0.0,0.0,0.0,3357.4660633484164,0.0,0.0,10251.273032168347,0.0,7108.571428571428,0.0,0.0,1816.3265306122448,4779.527559055118,1284.0749414519905,1099.9999999999998,2977.556109725686,4072.19512195122,0.0,10800.0,0,0.0,0.0,0.0,11144.994246260068,3886.356274344044,0.0,0.0,0.0,5224.7191011235955,2421.4876033057853,0.0,0.0,4766.666666666667,5763.1578947368425,6217.8434592227695,5750.0,0.0,6433.874709976799,4284.280936454849,0.0,2495.8677685950415,0.0,0.0,6443.649373881933,0.0,3114.226375908619,15847.63851044505,10284.090909090908,0.0,0.0,9962.20930232558,3010.869565217391,1157.4803149606298,0.0,0.0,0.0,5619.047619047618,0.0,5652.866242038216,0.0,5860.215053763441,0.0,0.0,0.0,31905.03216042376,0.0,0.0,0.0,0.0,2830.9859154929577,4928.571428571428,0.0,9985.419198055894,7866.523605150214,10806.624605678235,0.0,0.0,0.0,0.0,8984.02856069147,0.0,0.0,0.0,0.0,0.0,8169.948630136986,0.0,0.0,,,,,,,,,,,,,,,,2022
Madre de Dios,0.0,0.0,0.0,0.0,0.0,0.0,4066.00748262961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7997.768240343346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.8571428571428,0.0,0.0,0.0,0.0,0.0,0.0,3150.0,0.0,0.0,4148.088432881398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3633.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15665.060240963856,0.0,0.0,0.0,9750.0,0.0,0.0,14220.623501199041,0.0,0.0,0.0,0.0,721.2048192771084,0.0,967.1247150765223,675.5555555555554,4893.584905660377,13416.666666666666,0.0,4394.701986754968,0,0.0,0.0,0.0,11931.125827814569,4850.448654037886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7963.285024154589,0.0,7582.309582309582,0.0,0.0,8125.901639344262,8066.666666666666,0.0,1445.4545454545455,0.0,0.0,8207.479224376732,0.0,0.0,0.0,8542.657342657343,0.0,0.0,4354.509803921568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13466.633191062014,14546.08487746563,12615.384615384615,0.0,0.0,0.0,0.0,37232.673076180545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2022
Moquegua,0.0,0.0,6547.725000000001,0.0,0.0,11402.166666666668,0.0,0.0,4278.478260869565,0.0,0.0,0.0,0.0,0.0,8200.0,0.0,1175.7062937062935,32873.56321839081,0.0,0.0,0.0,0.0,7100.0,0.0,3991.933333333334,0.0,0.0,0.0,1263.5398230088495,4441.0428571428565,0.0,22922.222222222223,0.0,0.0,3105.487804878049,1288.6686838124053,23119.787234042557,6888.75,0.0,6479.999999999999,0.0,0.0,6431.481481481482,6189.999999999999,0.0,0.0,12190.10616438356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.764705882353,0.0,25000.0,0.0,0.0,0.0,31189.888888888887,1136.622950819672,3370.430107526881,0.0,28930.769230769234,22153.483146067414,0.0,5091.205357142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9260.000000000002,3948.0,0.0,0.0,0.0,3060.227272727272,0.0,6475.0,0.0,4937.5,0.0,5546.315789473683,7770.14450867052,0.0,5837.272727272727,6126.0,0.0,6100.0,6504.166666666666,5564.999999999998,0.0,4745.624999999999,6853.333333333334,5683.333333333334,4950.0,5667.55,0.0,7423.321978913218,0.0,5639.193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14660.019607843138,0.0,0.0,0.0,8830.694444444443,0.0,0.0,0.0,0.0,0.0,0.0,5350.0,2334.5842541436464,14100.0,0.0,1500.0,0.0,7803.179435483871,71279.85125097731,10717.57142857143,0.0,0.0,0.0,0.0,0.0,67658.33333333333,0.0,0.0,0.0,,,,,,,,,,,,,,,,2022
Pasco,0.0,16085.60396039604,1066.666666666667,0.0,0.0,0.0,1600.4874213836474,801.3023255813956,3543.175853018373,0.0,0.0,0.0,15704.375,17225.66178079195,0.0,0.0,1748.4810126582277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.9089912280706,0.0,0.0,0.0,1533.6993243243244,7729.189944134078,0.0,0.0,0.0,4587.513416815742,2057.882864333105,1525.9003579952268,13244.56278026906,0.0,0.0,6666.666666666667,0.0,0.0,8513.469421487605,9459.62140992167,0.0,0.0,17701.208083140875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1781.6753926701572,0.0,14938.124597207308,13783.855670103094,23450.629692832765,0.0,0.0,665.3128009630818,0.0,759.0132812500001,885.4776010751484,0.0,0.0,0.0,0.0,0,2992.692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.00000000000006,0.0,10000.0,2427.5,0.0,13600.0,14000.0,0.0,0.0,0.0,0.0,12085.714285714288,0.0,0.0,0.0,11488.566037735849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,29368.42105263158,0.0,0.0,0.0,0.0,11845.6970973939,0.0,0.0,11911.576687116567,9992.5,13936.041620156275,19514.00638718964,2139.5833333333335,23960.77551020408,15131.942857142858,21508.836219209174,9812.5,0.0,0.0,0.0,0.0,0.0,11585.550570962481,13136.057972073413,,,,,,,,,,,,,,,,2022
Piura,0.0,0.0,2378.1512605042017,0.0,0.0,0.0,9586.87227996264,754.585827379803,2042.016806722689,0.0,0.0,0.0,0.0,0.0,12711.637487126673,0.0,883.3819241982507,16166.666666666668,0.0,0.0,0.0,0.0,0.0,1773.0103806228374,680.5970149253732,0.0,1852.8571428571427,0.0,729.8747763864043,0.0,0.0,0.0,0.0,0.0,4405.371667874688,1020.0057778419759,5915.254237288136,0.0,1108.4070796460178,0.0,12915.094339622641,0.0,2722.532588454376,2584.650112866817,0.0,0.0,10752.90215588723,4082.892416225749,0.0,0.0,32717.08683473389,19682.758620689656,0.0,0.0,0.0,0.0,21022.774327122155,0.0,2523.2558139534885,0.0,20174.311926605504,997.5789096126255,0.0,8139.312977099237,5142.857142857143,0.0,0.0,0.0,0.0,0.0,1449.4007989347538,683.0739534322596,0.0,0.0,0.0,0.0,0,3165.5773420479304,0.0,4600.0,52613.20754716981,0.0,0.0,0.0,0.0,21666.666666666668,0.0,0.0,0.0,0.0,0.0,12421.057434899001,2136.986301369863,1647.0588235294117,0.0,15835.470753831718,0.0,0.0,0.0,0.0,4652.452025586354,0.0,0.0,0.0,7593.75,0.0,0.0,0.0,0.0,0.0,0.0,6723.618090452261,0.0,22969.811320754714,0.0,0.0,30762.73061974584,0.0,0.0,4322.526737967914,7277.926720285969,20082.02368137783,137469.25424821835,122613.25938934548,0.0,6388.88888888889,3452.261306532663,11153.9098740888,0.0,19589.04109589041,0.0,25448.094205144098,0.0,0.0,23475.206611570247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.87962962963,0.0,0.0,,,,,,,,,,,,,,,,2022
Puno,0.0,0.0,8186.363636363636,0.0,0.0,10010.25641025641,1843.75,968.4976958525343,0.0,992.6658905704305,0.0,0.0,0.0,9911.111111111113,9341.379310344828,974.3724334940188,1223.6431510626564,16945.530726256988,0.0,0.0,0.0,0.0,0.0,0.0,1220.7156308851224,0.0,0.0,0.0,1285.247187532253,6236.760563380282,0.0,4680.0,0.0,3740.0,1680.0326663944466,1663.3005580653735,0.0,0.0,1317.142857142857,8181.017257039056,0.0,0.0,8798.3299856528,7018.568965517243,0.0,0.0,15826.613593155893,0.0,0.0,0.0,0.0,0.0,10031.313131313133,0.0,1225.8029513888891,0.0,0.0,0.0,1205.0,1402.9518619436874,0.0,1241.977205882353,0.0,18344.18491484185,8718.75,10093.478260869564,0.0,0.0,970.0,0.0,763.4069400630915,722.0501138952164,0.0,0.0,0.0,0.0,0,9238.0,0.0,0.0,0.0,7553.271028037384,0.0,0.0,0.0,0.0,8729.166666666666,0.0,0.0,10622.619047619048,0.0,9499.999999999998,0.0,0.0,8727.242524916945,0.0,0.0,0.0,6592.537313432836,0.0,10203.905674281505,0.0,0.0,0.0,10337.704918032789,0.0,0.0,9188.888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7187.142857142857,0.0,2210.0,10976.315789473685,28123.22738386308,10015.78947368421,6428.424657534246,0.0,20566.498575591868,37655.229538648164,0.0,26038.20186941026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2022
San Martín,0.0,26275.862068965514,0.0,0.0,0.0,0.0,7831.535853106428,0.0,0.0,0.0,0.0,0.0,2833.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0855614973264,970.3163522946679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3151.9839276745356,0.0,0.0,0.0,1104.150076569678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7928.571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.1538461538462,0.0,12496.01571268238,0.0,0.0,17271.279520085045,0.0,6900.0,0.0,0.0,0.0,6666.666666666667,1014.1121348051072,1006.4484113714609,16495.918367346938,0.0,0.0,0.0,0,7475.000000000001,0.0,0.0,30343.847241867043,7354.545454545454,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,10649.999999999998,11799.48586118252,0.0,0.0,15013.157894736842,20006.134969325154,0.0,0.0,0.0,0.0,17174.750440399297,0.0,11888.157894736842,17861.108702216316,13516.129032258064,0.0,0.0,12976.820111002286,650.0,1254.760743454302,0.0,0.0,0.0,16485.714285714283,0.0,10867.647058823532,10429.054054054055,15246.954595791805,0.0,1265.358361774744,0.0,61742.89148243034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10118.030118030118,14551.45289653896,12850.213721402124,0.0,0.0,0.0,0.0,31605.610989356403,0.0,0.0,0.0,0.0,0.0,40068.6229877112,0.0,0.0,,,,,,,,,,,,,,,,2022
Tacna,16000.0,11208.918249380677,9791.666666666666,0.0,21586.77685950413,0.0,0.0,0.0,7095.2380952380945,0.0,17507.8125,17897.4358974359,0.0,0.0,20501.3698630137,0.0,0.0,37125.0,0.0,20660.714285714286,16770.833333333332,15974.358974358975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7130.841121495327,0.0,21652.631578947367,0.0,0.0,0.0,2797.3856209150326,12433.823529411764,0.0,0.0,0.0,25909.09090909091,14285.714285714286,0.0,0.0,0.0,0.0,20429.70297029703,8043.478260869564,19071.428571428572,0.0,18390.41095890411,0.0,0.0,17083.333333333332,2231.1111111111113,13666.666666666666,35930.76923076923,0.0,0.0,0.0,38883.06451612903,3000.0,7167.5675675675675,0.0,0.0,39017.50547045952,0.0,8957.755775577558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6206.896551724138,0.0,0.0,0.0,5312.5,0.0,10285.714285714286,0.0,0.0,0.0,7153.846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10373.983739837398,0.0,10873.015873015873,7615.384615384615,24713.90374331551,0.0,0.0,0.0,10629.62962962963,0.0,12020.408163265307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10991.638795986622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4833.91153512576,0.0,0.0,7000.0,16041.666666666668,10083.333333333334,26104.418026969484,6000.0,0.0,0.0,0.0,0.0,0.0,43726.402188782486,0.0,0.0,0.0,,,,,,,,,,,,,,,,2022
Tumbes,0.0,5361.9047619047615,0.0,0.0,0.0,0.0,8023.0884187415795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21338.46153846154,0.0,0.0,0.0,6267.961165048543,0.0,0.0,0.0,0.0,1210.8108108108106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5432.475247524752,0.0,0.0,3461.711079943899,0.0,7979.058936887748,0.0,0.0,0.0,9193.548387096775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6566.786786786787,0.0,0.0,0.0,0.0,0.0,22122.56267409471,0.0,2056.5217391304345,0.0,12136.184210526317,0.0,0.0,18336.943339960235,0.0,12647.058823529413,0.0,0.0,890.1639344262295,0.0,2350.9243697478996,0.0,0.0,0.0,0.0,7500.0,0,0.0,0.0,5320.8020050125315,39797.02127659575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001.19678794488,0.0,0.0,10500.0,8615.670632774472,0.0,0.0,0.0,0.0,9387.186629526463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795.6637168141592,12500.0,0.0,0.0,13100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8494.845360824742,0.0,40754.95652173913,0.0,26035.826032234614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79944.32754342431,0.0,0.0,,,,,,,,,,,,,,,,2022
