Región,Acelga,Ají,Ajo ,Albahaca,Apio,Arracacha,Arroz cáscara,Arveja grano seco,Arveja grano verde,Avena grano,Betarraga,Brócoli,Caigua,Calabaza,Camote,Cañihua,Cebada grano,Cebolla cabeza,Cebolla    china,Col ,Coliflor,Espinaca,Fresa,Frijol castilla,Frijol seco,Frijol verde,Frijol loctao,Garbanzo,Haba seca,Haba verde,Kiwicha,Lechuga,Lenteja,Maca,Maíz a. duro,Maíz amiláceo,Maíz choclo,Maíz morado,Maní,Mashua,Melón,Nabo,Oca,Olluco,Pallar seco,Pallar verde,Papa,Páprika,Pepinillo ,Pepino,Pimiento,Piquillo,Pituca,Poro,Quinua,Rabanito,Sandía,Sorgo grano,Soya,Tarhui,Tomate,Trigo,Vainita,Yuca,Zanahoria,Zapallo,Zarandaja,Aceituna,Achiote,Anona,Cacao,Café pergamino,Caimito,Camu camu,Capuli,Carambola,Cerezo,Chirimoya,Cirolero,Ciruela,Coco,Cocona,Damasco,Dátil,Granada,Guanabana,Guayaba,Guinda,Higo,Lima,Limón dulce ,Limón sutíl,Lucuma,Mamey,Mandarina,Mango,Manzana,Marañón,Melocotón,Membrillo,Naranja,Nispero,Pacae ,Palma aceitera,Palta,Pecana,Pera,Pijuayo,Pomarrosa,Sacha inchi,Sauco,Tamarindo,Tangelo,Taperibá,Té,Toronja,Uva,Zapote,Alcachofa,Algodón rama,Arandanos,Caña para alcohol,Caña para azúcar,Caña para etanol,Espárrago,Frijol de palo,Granadilla,Maracuyá ,Orégano,Papaya,Piña,Plátano,Rocoto,Tuna,Alfalfa,Avena forrajera,Braquearia,Cebada forrajera,Grama azul,Grama chilena,Gramalote,Maíz chala,Pasto elefante,Rye grass,Trebol,,,,,,Año
Amazonas,0.7924916855128377,0.9584857610231242,2.5333333333333337,0.0,0.0,1.1944747202952906,0.8834826513145174,3.4319379343785363,3.573948440588231,0.0,1.6449015795868778,0.0,1.0667745868821434,1.1581670822942642,0.9257902333413518,0.0,1.7353986551392895,2.0500000000000003,0.0,0.8223925707583868,0.7732824726901881,0.7730624761110532,0.0,0.0,4.243674848702438,2.2978528425948195,0.0,0.0,2.699024246008279,1.7623990640908376,0.0,0.9527428836330902,0.0,0.0,1.061649615057815,2.4005545567214743,1.4506715476681797,0.0,4.370547089333957,0.8550905683947531,0.0,0.0,1.382403189066059,2.131430784080451,0.0,0.0,1.4961950253428544,0.0,0.0,0.0,0.0,0.0,0.894871614078383,0.0,0.0,0.7750065897634478,0.9396614543798393,0.0,2.713522176022176,3.968068779309364,1.2619622419427279,2.205472516875603,0.0,0.9991215076875499,1.28506956222129,0.9680082107351667,0.0,0.0,2.5827507259325446,0.0,5.878939650687871,5.981521514751437,1.0,0.0,0.0,1.3846557759626605,0.0,1.992099898063201,0.0,2.2889480748613447,0.7970980926430515,0.8559554283993374,0.0,0.0,0.0,0.0,0.8653846153846154,0.0,0.0,1.0932457428068116,1.008457581719487,1.2823060309982794,0.0,0.0,0.0,1.656023715526083,1.2,0.0,1.8001980982567354,0.0,0.7782535230198362,0.0,0.9377423699712859,0.0,1.5134408949076577,0.0,0.0,0.5694444444444444,0.0,6.3304832713754635,0.0,2.5683584819387293,0.0,0.0,0.0,0.0,0.0,1.065196850393701,0.0,0.0,0.0,0.09492818069631101,0,0.0,0.0,0.0,1.6274105380371513,0.0,0.0,1.2868640932662885,0.9842228096122179,0.8522731498787056,1.135577891547383,0.0,0.46040828617881974,0.8834826513145174,0.06546827408410438,0.8834826513145174,0.09821841384606286,0.10188940561458297,0.026895409589104656,0.0,0.07905389648643443,0.07191749336827961,0.1056091788364637,,,,,,2019
Áncash,1.13818407960199,1.2723496178132272,4.133542319749216,0.0,1.1759562841530056,0.0,0.9506800412146191,2.653090659340659,1.486218735190353,0.0,1.047674714104193,0.0,1.3979234972677594,0.0,0.7284179501806427,0.0,1.5029060136838315,0.9882133706033078,0.0,1.0402427637721756,1.0772727272727272,1.2410169491525422,0.0,0.0,4.621348512929132,1.5755186721991703,0.0,0.0,2.70462987012987,0.9364174287251211,5.225183284457478,0.3647314674735249,0.0,0.0,0.9276908411332528,2.97588099580818,0.7436846711525232,2.0950077220077223,0.0,0.0,0.0,1.238995983935743,1.003483439386523,1.4800442412837596,0.0,0.0,1.0205142850925866,5.708088235294118,1.0981273408239702,0.0,0.0,0.0,0.0,1.1017296980357667,5.1204717400979085,1.0633474576271187,0.45865671641791045,0.0,0.0,4.70471403812825,1.146007188088311,2.1141896106210463,1.553716814159292,1.153913043478261,0.571583214115403,0.8479730564825115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.595804195804196,0.0,0.0,1.5668674698795182,0.0,1.9133928571428573,0.0,0.0,0.0,0.0,1.4048936170212765,0.0,1.5637254901960784,0.0,3.2787012987012987,1.5127677624602336,1.6196521739130434,1.755576923076923,3.1757364341085275,0.0,0.0,1.0546525945470535,1.2299316608807667,0.0,1.717175887696119,1.5912080536912754,1.440030165912519,0.0,1.5932539682539681,0.0,3.300166997440529,0.0,1.5716981132075472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6573195876288658,2.138258180367119,0.0,6.465805168986083,3.1055460458747004,13.952195313850503,0.0,0,0.0,3.436779103837633,0.0,3.6624999999999996,1.4741199823555362,0.0,2.0977777777777775,0.0,1.6936018641810922,0.0,0.9011833069202323,0.30374658546873784,0.9506800412146191,0.0,0.9506800412146191,0.0,0.0,0.0,0.3242179144385027,0.0,0.0,0.0,,,,,,2019
Apurímac,0.0,3.259493670886076,3.4379310344827587,2.985981308411215,0.0,0.0,0.0,2.238579736816245,1.6244304343692175,1.4472670544839552,0.5923597167917152,0.7451923076923077,0.6975,0.3134913580050066,0.9450956793838008,0.0,1.613937538904666,0.9398227652759518,0.0,0.7313625921895779,0.811967552815122,0.0,5.695555555555556,0.0,3.173004347176187,1.8712113781265327,0.0,0.0,2.1276557655902195,1.2686559802900685,5.273495923406221,0.8195776430036216,3.419289749798224,4.0,1.2546010524967937,3.1860483713296253,1.1328661793851682,1.4889908256880735,0.0,0.7076101993875853,0.0,0.0,0.7140185965347576,1.002576672871755,1.253731343283582,0.0,1.1613767544760336,0.0,1.0958188153310104,0.0,0.0,0.0,0.0,0.0,4.630696103184043,1.126595744680851,0.0,0.0,0.0,3.235788049343361,1.1690446267722405,1.6404107291550785,2.7695121951219512,1.0024741081703108,1.2801486994597786,0.6349429875626027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7588976323119777,0.0,0.0,1.6720788215783828,1.4504001214277882,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0.0,0.0,1.2120093928212008,0.0,0.0,1.180062976539268,2.0106360792492177,0.0,0.0,0.7387527727364387,0.8473320080562893,0.0,1.1892348490967342,0.7037809569608078,0.8096481171999744,0.5536019873033398,1.207591653216509,0.0,2.8251189877774308,0.0,0.786136592157166,0.0,0.0,0.0,0.6864872925190356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49492985742135237,0,0.0,0.0,0.0,1.2063641472323685,0.0,2.895866989768444,1.203703485755824,0.0,0.6665847110357496,2.297520661157025,0.692181054405317,0.3470299652871178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.3826089741284128,0.3329085020118442,,,,,,2019
Arequipa,1.480171720361554,6.958899459242558,2.861151993207136,1.201771218059404,1.0563616289366444,0.0,1.016684302398607,2.3124999999999996,1.7680755850179048,0.0,0.9633067382505588,1.6193107967790956,1.0,0.28081929101121694,1.3215418870713864,6.0,1.600426443096543,0.753611944084952,0.5799999999999997,1.263347105690598,1.5949340815946174,1.337187911842363,3.469167349913455,0.0,4.8408845624859005,0.0,0.0,0.0,2.5110675574537438,0.9781121253083883,3.7468359421204114,1.2328017673635,0.0,0.0,1.0099414666564426,3.5165591784853927,0.9986965628555097,1.6200914618298183,0.0,0.0,0.8239516598718696,1.254034385060347,1.5966831068107372,1.848192771084337,4.27710843373494,0.0,1.1589782363403391,6.291503267973857,0.614548834103054,0.0,0.0,0.0,0.0,0.9941786430627263,5.249980220469373,1.0786517793838528,0.7489150929713108,0.5098534255240255,0.0,0.0,0.8710629838044043,1.4731450730802778,1.8637985084584832,1.4800872721554648,0.5575578417826971,0.639459866688733,0.0,1.7180370780443575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.373289091663211,3.144581859169041,0.0,0.0,0.0,2.581867798665858,0.0,2.957824536388006,0.0,3.0207189093762263,0.0,3.11352993014115,0.0,0.0,1.9062066149448753,3.8239191701145296,0.0,1.8948732394366197,2.9999999999999996,2.156749194775073,0.0,2.9202314035710333,2.3269776041140697,1.979213723215921,1.6,2.663245254619952,0.0,3.829405823940547,18.0,1.8256523832091323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.617221878097924,0.0,1.8878943018421204,3.271962523776337,20.000000000000004,0.3,0,0.0,0.0,0.0,0.0,0.0,5.188080527217159,2.387420965058236,0.0,1.6049631120053656,0.0,3.1993983388399956,0.111108925600695,1.016684302398607,0.0,1.016684302398607,0.0,0.0,0.0,0.16956468667050836,0.0,0.11999999999999997,0.0,,,,,,2019
Ayacucho,0.0,1.6444444444444444,3.761953623188406,0.0,0.7167213114754097,0.0,1.5,2.430761281433001,1.6171683624496065,1.0570175438596492,1.0872628726287263,0.0,1.0377551020408164,0.5855963302752294,0.5406205923836389,0.0,1.2169609416800429,1.406008820286659,0.0,0.8834470989761091,1.066734693877551,0.0,0.0,0.0,3.1868842105263164,0.0,0.0,2.7857142857142856,2.161648658069014,1.1474821002386633,3.6389617486338803,0.7685294117647059,1.9684210526315793,1.0,1.490616939700244,2.424031304031303,1.152481765834933,2.5614335948066005,3.5720279720279726,0.8038553378926626,0.0,0.6644067796610169,0.858126296381655,1.1547064745485434,1.775,0.0,0.9494256701780269,0.0,0.8666666666666666,0.0,0.0,0.0,0.0,0.8555555555555555,4.778966649823143,1.2035714285714287,0.0,0.0,0.0,2.6172932330827066,1.292540192926045,1.7666385428165903,1.0962025316455697,0.992706766917293,1.055215493726132,0.797723292469352,0.0,0.0,3.27948717948718,0.0,6.293764588196066,4.972367346938775,0.0,0.0,0.0,0.0,0.0,3.269280575539568,1.9089285714285713,0.0,1.3170454545454544,0.0,0.0,0.0,0.0,0.0,1.0,1.1765895953757226,1.4489754098360657,0.8857462686567165,0.0,1.8050203527815465,2.804956896551724,0.0,1.1271226415094344,1.1498217821782177,1.288018979833926,0.0,1.9627527216174183,1.135483870967742,1.036970387243736,1.1206037735849057,1.5061555806087934,0.0,3.582434495192308,0.0,1.6206349206349207,0.0,0.0,0.0,0.0,0.0,1.19556135770235,0.0,0.0,0.0,2.187323943661972,0.0,0.0,0.0,0.0,0.27048780487804874,0,0.0,0.0,2.0562500000000004,1.797049180327869,1.8875,2.1062499999999997,1.20997150997151,1.2684545454545455,0.7962696335078534,0.0,0.9704085231447463,0.31092642415329386,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2019
Cajamarca,0.0,0.0,6.134131684522109,0.0,0.0,1.1116572157764344,0.9540910570697511,2.922361024466463,1.6598845565685494,0.0,0.9942105263157895,0.0,1.0227638762613256,0.0,0.6528380026067578,0.0,1.3286062259060996,1.2731751276659657,0.0,0.9009054603331093,1.5,0.0,0.0,1.8,2.8267514247292094,1.2857980878256592,0.0,0.0,2.6765615675625365,1.3899938897199806,0.0,0.8456849423527901,3.245920760933379,0.0,1.010411253173555,2.530946896558394,1.4030170683203298,1.591125010574703,0.0,0.0,0.0,0.0,0.8082079587168166,1.0503031766179072,0.0,0.0,1.1192562601355494,0.0,0.0,0.0,0.0,0.0,0.5447749750727675,0.0,5.713432709009893,1.001162790697674,0.0,0.0,0.0,4.329877569358643,1.4057604959025494,1.4483542928306965,0.0,1.0974391024242167,1.506218868041278,0.9719174685540891,1.660684449979753,0.0,1.3632075471698113,0.0,5.866986414437727,5.8368651423851245,0.0,0.0,0.0,0.0,0.0,1.1617978516907688,0.0,0.0,0.4980796065265746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7774965116603441,0.6765483442729668,1.063304811419618,0.0,1.4000000000000001,0.0,0.7473225009515341,0.9820448877805488,0.0,0.0,0.0,0.6415508808007738,1.250537634408602,0.599400460440653,0.0,2.1640745617888655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9153957879448076,0.0,0.0,0.0,0.0,0.1140495481397377,0,0.0,0.0,0.0,1.5615159986847964,1.209230769230769,0.0,1.219191416779691,1.2284897279012907,0.5081444837653967,0.0,1.444371727748691,0.24544804691207223,0.9540910570697511,0.0,0.9540910570697511,0.0,0.049564106253236755,0.04954245077120733,1.0,0.04930975204113377,0.0921867641667868,0.10646765956385225,,,,,,2019
Callao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2019
Cusco,0.0,0.0,0.0,0.0,0.0,0.0,0.705261747219545,2.318425522510577,1.9305534249808245,1.7435449564164358,0.0,0.0,0.0,0.0,1.3276473909186224,6.0,1.3430578546793979,1.2186514901381527,0.0,1.0140280561122244,1.4155388471177945,0.0,0.0,0.0,3.598842019032634,0.0,0.0,0.0,2.314621577068963,1.1671882965754183,4.6367321484253194,1.124252275682705,0.0,0.0,1.639641127112835,3.640473482156771,0.9972227270820808,0.0,0.0,1.3688250061530887,0.0,0.0,1.2204729872657276,1.325621476232349,0.0,0.0,1.2054037014515568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8936642958748218,0.0,0.0,0.0,1.5,3.914225259152851,1.5957015516672168,1.6951463525516985,0.0,1.1401043162866278,1.1775282469423414,0.9102564102564102,0.0,0.0,5.304110349882996,0.0,5.901162600945965,5.317083815254162,0.0,0.0,2.4223776223776223,0.0,0.0,2.3025020837859116,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654414665874103,0.0,1.272235042673096,0.0,0.0,0.6606333711482518,2.066662760613821,2.5557788944723616,0.0,3.016551015163197,0.0,0.6908135436898144,0.0,0.0,0.0,2.4769201793564064,0.0,3.271212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6955264338734182,0.0,0.0,0.0,1.468794556059624,0.0,0.0,0.0,0,0.0,0.0,2.158814870689655,1.7570125660848546,0.0,0.0,0.9809892029299494,1.595376121405091,0.8213640876882271,2.272049228201919,1.0318061340401363,0.4261952361320786,0.705261747219545,0.0,0.705261747219545,0.0,0.0,0.0,0.0,0.0,0.2200075214310121,0.0,,,,,,2019
Huancavelica,0.0,0.0,3.848483835626614,0.0,0.0,0.0,0.0,1.7435753024845295,1.7722278926573958,1.118877850530594,0.0,0.0,0.0,0.0,1.546487603305785,0.0,1.0736275066608478,1.416484375,0.0,0.0,0.0,0.0,0.0,0.0,3.7775405872301673,0.0,0.0,0.0,1.8430065813079524,1.4974687032647573,3.23169164882227,0.0,2.6413145539906107,3.3364830858913925,0.9256046705587991,1.7868421330726907,1.2102713001897338,0.0,0.0,0.9598282887712187,0.0,0.0,1.05609156020254,1.2994512165863814,4.5,0.0,0.8541618515014318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9727644384513834,0.0,0.0,0.0,0.0,2.7244940418989043,1.3361052852348991,1.2622546249479507,0.0,0.0,0.71498349350976,1.2268529749744639,0.0,0.0,0.0,0.0,0.0,2.33174616480845,0.0,0.0,0.6800939834864489,0.0,0.0,1.5474022541489891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0211726384364819,1.0668446416902635,0.0,0.7668063135907283,0.6859802903651562,1.3277116217029121,0.0,0.0,0.9476071209733895,0.6453615887506621,0.0,0.9819117794394906,0.8703394426601533,0.6003701916761814,0.5808227213407515,0.739172281039461,0.0,2.766373240540326,0.0,1.3968701007838749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3495426638531602,0.0,0.0,1.21,0.0,0.0,0.8398074309673728,0,0.0,0.0,0.0,1.06617770326907,0.0,0.0,2.4272072599177252,0.0,0.953645884076779,0.0,1.3201302037342288,0.18218892224822508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2019
Huánuco,0.0,1.0206330275229358,2.4378142857142855,0.0,1.1671690821256038,0.0,0.7790080083793397,3.2057161803713536,1.650948087619309,2.019610644677661,0.7698262910798124,1.6370425531914894,0.5077106598984773,0.48079924599434504,0.7905140957446808,0.0,1.9211828767882888,1.3287644787644786,0.973846560846561,0.4709017543859649,1.111047619047619,0.0,3.216521739130435,0.0,3.822835072142065,1.9110738255033557,0.0,0.0,2.5354916742355433,0.6776913015042512,0.0,0.753524886877828,0.0,2.4000000000000004,0.9310543174415923,3.0085618943720718,1.9229285489455459,1.4991152473227942,4.617533039647577,0.9253788712011577,0.0,0.0,0.7934755244755245,1.0434825558757106,0.0,0.0,1.1476071928972547,0.0,0.0,0.0,0.0,0.0,0.0,0.8900361111111112,5.334157323688969,0.0,0.0,0.0,0.0,3.7864724220623502,0.8243132313231322,2.1276650918167235,1.3696198830409356,0.6518435869165748,0.6172088666874804,0.63540105369515,0.0,0.0,3.954270186335404,0.5041666666666668,6.552530030590168,5.3549149499957265,0.5390181818181818,0.0,0.0,0.3729698996655519,0.0,2.4302830188679247,0.0,0.0,0.43447136222910226,0.7470601941747573,0.0,0.0,0.0,0.8342500000000002,0.560264705882353,0.0,0.0,1.8456521739130434,0.0,1.0249406474820144,3.276417912373628,0.0,0.5308991494532199,0.4927689795918367,2.193947368421053,0.0,2.3194047619047615,0.0,0.4670182910896264,0.9377464788732396,0.4862083792723264,0.3188403982217769,1.5331976318015226,0.0,0.0,0.45979039301310043,0.4062171052631579,5.624864864864865,0.0,0.0,0.0,0.4605977011494252,0.5951994025392083,0.6738584070796462,0.0,0.4593718518518518,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.439106009453072,1.461811023622047,0.0,0.7629931293075242,0.6024206494767506,0.501870135704753,1.2214112,0.807843949044586,0.22900662305805403,0.7790080083793397,0.07255041622192436,0.7790080083793397,0.0,0.0,0.0,0.20636418755052546,0.0,0.15504569429213014,0.15515084370206236,,,,,,2019
