Región,Acelga,Ají,Ajo ,Albahaca,Apio,Arracacha,Arroz cáscara,Arveja grano seco,Arveja grano verde,Avena grano,Betarraga,Brócoli,Caigua,Calabaza,Camote,Cañihua,Cebada grano,Cebolla cabeza,Cebolla    china,Col ,Coliflor,Culantro ,Espinaca,Fresa,Frijol castilla,Frijol seco,Frijol verde,Frijol loctao,Garbanzo,Haba seca,Haba verde,Kiwicha,Lechuga,Lenteja,Maca,Maíz a. duro,Maíz amiláceo,Maíz choclo,Maíz morado,Maní,Mashua,Melón,Nabo,Oca,Olluco,Pallar seco,Pallar verde,Papa,Páprika,Pepinillo ,Pepino,Pimiento,Piquillo,Pituca,Poro,Quinua,Rabanito,Sandía,Sorgo grano,Soya,Tarhui,Tomate,Trigo,Vainita,Yuca,Zanahoria,Zapallo,Zarandaja,Aceituna,Achiote,Anona,Cacao,Café pergamino,Caimito,Camu camu,Capuli,Carambola,Cerezo,Chirimoya,Cirolero,Ciruela,Coco,Cocona,Copoazú,Damasco,Dátil,Granada,Guanabana,Guayaba,Guinda,Higo,Lima,Limón dulce ,Limón sutíl,Lucuma,Mamey,Mandarina,Mango,Manzana,Marañón,Melocotón,Membrillo,Naranja,Nispero,Pacae ,Palma aceitera,Palta,Pan de árbol,Pecana,Pera,Pijuayo,Pomarrosa,Sacha inchi,Sauco,Tamarindo,Tangelo,Taperibá,Té,Toronja,Uva,Zapote,Alcachofa,Algodón rama,Arandanos,Caña para alcohol,Caña para azúcar,Caña para etanol,Espárrago,Frijol de palo,Granadilla,Maracuyá ,Orégano,Papaya,Piña,Plátano,Rocoto,Tuna,Alfalfa,Avena forrajera,Braquearia,Cebada forrajera,Grama azul,Grama chilena,Gramalote,Maíz chala,Pasto elefante,Rye grass,Trebol,,,Año
Ica,0.0,21390.93548387097,11050.0,6032.878787878787,6135.555555555555,0.0,0.0,0.0,3616.8211382113823,0.0,5658.305084745763,0.0,0.0,0.0,23499.466940030754,0.0,2903.684210526316,64282.17758985201,6153.432432432433,0.0,0.0,0,5324.054054054054,0.0,1948.9596412556052,1657.7142857142858,4468.666666666667,2150.0,1540.0474934036938,0.0,4035.3260869565215,0.0,5364.748201438849,0.0,0.0,9200.135328562134,5441.612903225806,16791.460974558,6381.328413284132,5600.000000000001,0.0,26425.698005698,5428.074074074074,2254.5454545454545,0.0,1221.3420122745024,5068.2939481268,34952.883565797456,6324.775413711583,17267.85714285714,20708.62068965517,20515.78947368421,0.0,0.0,0.0,2223.5294117647054,6264.166666666667,40214.605619146714,0.0,0.0,0.0,103523.35433834222,2613.04347826087,4120.0,22871.649230769235,17850.0,33924.37851662405,0.0,4447.615035644848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5302.225806451613,0.0,8722.333637192341,0.0,0.0,0,0.0,2954.7113594040966,23851.025773640205,8680.0,5200.0,0.0,4123.346828609986,7600.0,0.0,23551.560853439903,11423.028485757122,0.0,50798.77069807592,11901.238196112365,8693.099190561117,0.0,6146.305418719212,7852.083333333334,31515.529901441074,0.0,6735.111111111111,0.0,15368.228989809195,0,2461.158192517189,8741.176470588234,0.0,0.0,0.0,0.0,0.0,41018.76994449062,0.0,0.0,31925.925925925927,19378.632672190346,0.0,20630.796460176993,2794.1961387793763,8654.038985624833,0.0,0.0,0.0,12994.642892473743,0.0,5750.0,5050.6649778340725,0.0,9158.14850530376,0.0,18528.253968253972,0.0,2266.6210268948657,23624.852162026575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020
Junín,20135.849056603773,6446.534653465345,9164.468085106384,0.0,16843.51851851852,0.0,3145.214521452145,1961.3607188703468,6631.878186149017,1401.906779661017,15847.826086956522,18019.51219512195,16978.571428571428,8854.054054054055,0.0,0.0,1957.983308562936,19423.40425531915,0.0,16666.346153846152,16987.878787878788,0,25026.258069534106,0.0,0.0,952.3950474427216,0.0,2000.0,0.0,1962.9011882426514,7224.313658201784,0.0,24331.318681318677,0.0,6355.996621621622,4092.058920342329,1786.6844989561584,12178.884615384617,1100.0,890.8766233766233,6448.423005565864,0.0,14530.769230769232,6524.0484429065755,6620.950932759708,0.0,0.0,16099.66604245295,0.0,0.0,0.0,0.0,0.0,0.0,15918.421052631582,1905.1755175517553,15521.56862745098,0.0,0.0,993.4426229508197,1449.108910891089,11480.0,2164.7346002621234,0.0,14576.61994485294,24494.390715667316,13591.00529100529,0.0,0.0,698.1937716262976,5909.558823529412,1220.147997164126,800.183521759331,4489.285714285715,0.0,0.0,17991.53846153846,0.0,8653.731343283584,7799.999999999999,0.0,5383.32,8605.555555555557,0,0.0,0.0,0.0,9096.514423076922,4818.75,6817.599999999999,0.0,8249.6,9791.615853658535,12661.111111111115,6341.666666666666,0.0,15188.908733280881,6204.194630872484,8969.23076923077,3980.0000000000005,8736.363636363636,0.0,21833.882430357535,6399.999999999999,4087.305699481865,0.0,11437.688212927756,0,0.0,8799.999999999998,0.0,0.0,2437.309941520468,6493.333333333333,0.0,15870.449523809526,0.0,0.0,10541.029411764708,0.0,6337.295081967213,14968.18181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12974.796274738066,6751.5625,1912.4137931034481,17270.72364672365,66194.60469287103,11772.653287504158,11281.483679525221,7066.666666666666,38780.14899211219,16883.67385192127,27245.844564240793,17366.309012875536,0.0,0.0,0.0,0.0,28696.910897236885,28503.554523014373,24758.940540540545,,,2020
La Libertad,26465.517241379308,23736.585365853654,8740.109890109892,0.0,25666.666666666668,0.0,12245.70108349267,1110.7455372768638,3007.339971550498,1500.0,24025.000000000004,18811.87384044527,12842.857142857141,0.0,15212.23241590214,0.0,2102.1180674345233,42222.11942809084,21187.452830188682,23120.07861120209,21801.149425287356,0,21988.235294117643,19964.912280701752,1502.1428571428573,1432.2345276872966,0.0,1500.0,1510.077519379845,1315.5920775389802,3893.134328358209,1204.0,24739.57091775924,1030.4694255713403,0.0,8807.033684522927,1679.4427970484799,11650.542635658916,5009.661835748792,4277.500000000001,0.0,27047.619047619046,19209.09090909091,6173.804573804573,6145.8839406207835,1428.5714285714287,0.0,20946.19851135965,8302.857142857143,39450.62429057889,19972.677595628415,32020.104712041884,31423.076923076922,0.0,21334.901960784315,1322.1602434077079,18087.959183673473,45886.12652608213,8000.0,0.0,1331.9750843498575,30075.852272727276,2042.374078934087,13097.95918367347,14535.594605639557,18522.643818849447,32740.538033395176,1516.6906474820144,3412.2340425531916,935.2941176470589,0.0,1197.0545454545454,1053.5263157894738,0.0,0.0,2930.605504587156,0.0,2920.0000000000005,4379.787610619469,0.0,5247.004566210046,0.0,0.0,0,0.0,0.0,4106.772207563764,16577.058823529413,2166.941176470588,0.0,4156.666666666667,6745.16932907348,0.0,6609.835497835496,8051.09375,10885.78947368421,15764.86010565447,15885.481727574754,8147.972911963881,0.0,5157.142857142858,8020.4497421590995,8686.177606177607,2628.0,5014.15894039735,0.0,14607.214699537333,0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19154.290816045963,0.0,19918.533604887984,0.0,16883.80710582957,0.0,137651.66827239576,0.0,11681.207427072928,1412.621359223301,7844.530191458027,13565.8704752524,0.0,18247.641025641027,19993.345323741007,18782.46380368098,8762.295081967213,3789.3877551020405,39909.22060155985,14828.972267536705,0.0,15000.0,0.0,0.0,0.0,55073.01587301587,30885.36144578313,0.0,19678.277153558054,,,2020
Lambayeque,0.0,10448.275862068966,0.0,0.0,0.0,3000.0,8759.251330356596,1043.9024390243903,2385.6209150326795,0.0,10344.827586206897,0.0,6047.619047619048,0.0,11549.497580945292,0.0,893.75,43519.9203187251,9600.0,29384.615384615383,0.0,0,0.0,0.0,1050.1710376282783,861.6336633663365,0.0,1590.4255319148936,1001.3071895424837,661.875,2445.714285714286,0.0,8857.142857142857,0.0,0.0,6396.957524997863,1794.9488875526158,7455.755395683453,1142.857142857143,0.0,0.0,20372.093023255813,0.0,2087.5,2411.8942731277534,1812.8024502297092,0.0,7017.355371900827,5424.657534246576,13356.164383561645,20000.0,53506.02409638555,36577.777777777774,0.0,0.0,1200.0,4833.333333333333,31628.20512820513,0.0,0.0,0.0,24467.336683417085,939.8385913426266,0.0,10951.417004048582,11574.712643678162,26326.923076923078,1500.722891566265,0.0,0.0,0.0,1262.8205128205127,766.9586983729663,0.0,0.0,0.0,0.0,0.0,1989.247311827957,0.0,5138.339920948616,1590.9090909090908,0.0,0,0.0,0.0,13712.121212121212,1466.6666666666667,0.0,0.0,0.0,3646.7391304347825,4000.0,18949.784791965565,3000.0,2841.666666666667,9333.333333333334,17719.888605244836,0.0,0.0,0.0,0.0,6051.212938005391,0.0,8396.22641509434,0.0,16010.439314966494,0,0.0,0.0,0.0,2600.0,0.0,0.0,1816.9014084507041,0.0,0.0,0.0,9303.030303030302,15683.232931726907,0.0,0.0,2325.849315068493,19454.815695600475,16645.491803278688,93411.57115701403,0.0,2807.65639589169,1373.5042735042734,7508.196721311475,13318.528252299606,0.0,4000.0,25000.0,18805.904522613066,0.0,2000.0,48286.771507863086,0.0,0.0,0.0,0.0,0.0,0.0,30310.929648241206,0.0,0.0,0.0,,,2020
Lima,0.0,8820.61211742661,9498.161273931428,0.0,10714.758497316636,0.0,0.0,1758.888888888889,4819.378531073446,0.0,19691.24585007863,10933.262094423935,6682.191780821918,0.0,21569.08860300779,0.0,1903.0303030303028,28322.723673792563,13017.857142857143,13699.720315280956,12751.767388825543,0,6796.954314720812,19184.21052631579,2664.235764235764,2679.9999999999995,6979.837775202782,0.0,0.0,1538.389513108614,4672.953736654804,0.0,7755.029585798816,0.0,0.0,9730.97060624617,2478.1093697899305,15962.526584432157,6721.04532036812,2606.1224489795923,3446.153846153846,19788.530465949818,7800.0,2760.897435897436,3277.1198220739498,3690.0,7811.999999999999,29722.160099047946,6423.201032591159,18816.35687732342,28364.31742508324,6672.904191616766,5000.0,0.0,9454.166666666668,7700.0,10000.0,29278.620689655174,8000.0,0.0,0.0,28803.66762177651,1472.0020586721562,7397.165131112685,35299.753208292204,23816.61327231121,29099.4324631101,0.0,8448.48484848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8294.047281552726,6004.79233226837,12202.797202797201,0.0,0.0,0,7275.862068965518,0.0,12943.722943722943,11300.291545189506,5000.0,0.0,12496.71216062191,8492.849284928492,0.0,5444.444444444444,9643.21067355283,0.0,33679.34531468338,10900.82214590488,20477.181929302125,0.0,9537.190671740791,10227.170938044288,34219.183250023576,16784.33889602054,7628.205128205128,0.0,12888.389720624444,0,5456.507521255722,11573.044297832233,0.0,0.0,0.0,0.0,0.0,46159.82889364185,0.0,0.0,30171.428571428572,21278.902707313788,0.0,19347.65625,3171.5425531914893,8518.669314796425,0.0,126472.37894253926,0.0,9980.328212656636,0.0,9352.223883386283,12713.549892318735,0.0,9785.899653979237,0.0,11926.266638790159,8111.11111111111,9515.478227186159,29522.348043297257,8000.0,0.0,0.0,0.0,0.0,0.0,47884.076691260525,35384.61538461539,34500.0,0.0,,,2020
Lima Metropolitana,15449.411764705883,17615.753424657538,6490.47619047619,11804.057644110277,25060.443890274317,0.0,0.0,0.0,6172.5,0.0,25596.705103969754,14475.649032258067,8285.714285714286,0.0,21683.88625592417,0.0,5057.5,22108.05369127517,24256.93045563549,24686.25,16010.000000000002,0,22282.01461988304,17634.328358208953,0.0,3219.7674418604647,0.0,0.0,0.0,0.0,0.0,0.0,21281.483260553126,0.0,0.0,8116.272727272728,3130.0,13492.5,7380.0,0.0,0.0,19500.0,25748.32380952381,0.0,0.0,0.0,0.0,30569.80392156863,0.0,21329.821428571424,0.0,18300.543478260868,0.0,0.0,24460.707070707074,2070.0,24441.758812615954,14100.000000000002,0.0,0.0,0.0,22653.103448275866,0.0,6169.099999999999,17123.529411764706,20522.111111111113,33394.99999999999,0.0,5559.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11574.074074074073,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8400.0,0.0,0.0,5840.0,0.0,0.0,0.0,11805.970885763632,0.0,25848.027551659365,11800.0,13229.558011049725,0.0,12966.666666666666,13909.090909090908,12000.0,0.0,0.0,0.0,12109.617180205418,0,2634.831460674158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11380.555555555555,0.0,0.0,2733.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14833.333333333334,0.0,0.0,0.0,12705.338809034907,0.0,11782.758620689658,28476.190476190473,0.0,0.0,0.0,0.0,0.0,0.0,34900.58639705883,19000.0,0.0,0.0,,,2020
Loreto,0.0,1740.7407407407406,0.0,0.0,0.0,0.0,2921.9623439107822,0.0,0.0,0.0,0.0,0.0,1762.396694214876,0.0,0.0,0.0,0.0,0.0,1791.82156133829,4312.5,0.0,0,0.0,0.0,998.5886780617845,1048.4693877551022,0.0,0.0,0.0,0.0,0.0,0.0,4348.484848484849,0.0,0.0,2916.995406646852,0.0,4222.08796520058,0.0,1079.5715378729915,0.0,7651.821862348178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4620.578778135048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10840.329835082459,0.0,0.0,0.0,3349.3150684931506,0.0,0.0,10276.901459523162,0.0,7074.074074074075,0.0,0.0,1788.6363636363637,4967.479674796748,1153.4739454094295,1075.568181818182,3046.153846153846,4030.534351145038,0.0,11005.882352941177,0.0,0.0,0.0,0.0,11239.678899082568,3917.8189255930356,0,0.0,0.0,0.0,5367.816091954023,2410.25641025641,0.0,0.0,4857.142857142857,6166.666666666667,6207.526286662977,5869.565217391305,0.0,6541.567695961995,4376.712328767123,0.0,2527.4261603375526,0.0,0.0,6570.642201834862,0.0,3110.759493670886,12728.76620473849,10673.652694610779,0,0.0,0.0,9929.417571569596,3056.179775280899,1184.2105263157894,0.0,0.0,0.0,5751.381215469613,0.0,5777.408637873754,0.0,5935.114503816794,0.0,0.0,0.0,34367.0234664471,0.0,0.0,0.0,0.0,2923.076923076923,5215.189873417722,0.0,10784.37917222964,7980.777827447474,11322.647860234012,0.0,0.0,0.0,0.0,9031.237873496315,0.0,0.0,0.0,0.0,0.0,8261.559383499547,0.0,0.0,,,2020
Madre de Dios,0.0,0.0,0.0,0.0,0.0,0.0,3446.4581416743335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7709.0756302521,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,952.6923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3317.470930232558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15065.989847715737,0.0,0.0,0.0,0.0,0.0,0.0,14354.056902002107,0.0,14000.0,0.0,0.0,636.5957446808511,0.0,827.5603217158177,537.1724137931035,4863.636363636363,0.0,0.0,3930.95652173913,0.0,0.0,0.0,0.0,11235.294117647058,4535.212903225805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8242.857142857141,0.0,7620.543806646526,0.0,0.0,8087.54716981132,8546.666666666666,0.0,2500.0,0.0,0.0,8281.681681681683,0.0,0.0,0.0,8721.42857142857,0,0.0,0.0,4427.98353909465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13619.922433149623,14571.162790697674,12406.484641638226,0.0,0.0,0.0,0.0,37693.22990126939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020
Moquegua,0.0,4950.0,7450.909090909092,0.0,0.0,6746.666666666666,0.0,0.0,4487.4,0.0,0.0,0.0,0.0,0.0,8162.000000000001,0.0,1071.4672897196263,28060.17857142857,0.0,0.0,0.0,0,0.0,4759.666666666667,0.0,3090.0,0.0,0.0,0.0,1151.1259842519685,4897.770114942528,0.0,13569.999999999998,0.0,0.0,3474.098039215686,1246.457570715474,16271.348837209302,6052.900000000001,0.0,6810.0,0.0,0.0,6592.599999999999,6140.0,0.0,0.0,12104.517304189438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.5714285714287,0.0,25645.384615384613,0.0,0.0,0.0,26737.8,1627.06,3528.333333333334,0.0,26707.692307692312,20882.542372881355,0.0,2323.2894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6965.675675675677,4146.08695652174,0.0,0.0,0.0,0,3179.318181818182,0.0,5759.2,0.0,5119.875,0.0,4774.368421052631,7258.01242236025,0.0,5951.454545454547,6094.809523809524,0.0,5051.0,6565.833333333334,5365.216216216216,0.0,4434.714285714285,6402.904761904762,5364.285714285714,4858.5,5647.499999999999,0.0,6905.755793226382,0,0.0,4455.806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19663.535791757047,0.0,0.0,0.0,2822.2222222222226,0.0,0.0,0.0,0.0,0.0,0.0,5689.999999999999,2714.695388349515,15500.0,0.0,1650.0,0.0,5625.18410041841,78852.71051579369,16527.785714285717,0.0,0.0,0.0,0.0,0.0,60091.428571428565,0.0,0.0,0.0,,,2020
Pasco,0.0,14344.291946308726,2500.0,0.0,0.0,0.0,1462.0438842203546,630.2409638554217,3199.8620689655168,0.0,0.0,0.0,14325.834841628957,16905.759162303664,0.0,0.0,1967.9844961240312,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1414.595070422535,0.0,0.0,0.0,1715.6541019955653,5474.916387959866,0.0,0.0,0.0,4437.948717948718,1707.7742453436092,1333.891160949868,15038.315326633166,0.0,0.0,8472.0,0.0,0.0,9050.037735849057,10069.524444444443,0.0,0.0,19323.08398363073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.25,0.0,14883.919914802978,14776.988764044943,24003.894736842107,0.0,0.0,762.604333868379,0.0,732.9616572778484,758.5859590616376,0.0,0.0,0.0,0.0,0.0,5325.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.9999999999999,0.0,9400.0,4157.272727272727,0.0,17400.0,12666.666666666666,0.0,0.0,0.0,0.0,15063.26530612245,0.0,0.0,0.0,12243.433242506813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8200.0,0.0,0.0,0.0,0.0,0.0,28500.0,0.0,0.0,0.0,0.0,11053.520743595558,0.0,0.0,12701.416000000001,11787.14864864865,13674.738810093939,22261.892697897965,3578.0000000000005,21058.294776119397,11631.937984496124,19418.148761949535,0.0,0.0,0.0,0.0,0.0,0.0,9585.093986176604,10966.84868040043,,,2020
Piura,0.0,0.0,2342.857142857143,0.0,0.0,0.0,8332.681720258517,825.1231527093596,1988.28125,0.0,0.0,0.0,0.0,0.0,13752.369668246445,0.0,913.7466307277629,22881.08108108108,0.0,0.0,0.0,0,0.0,0.0,2293.964620187305,825.6450351837374,0.0,2012.987012987013,0.0,806.8669527896996,0.0,0.0,0.0,0.0,0.0,3714.183381088825,1120.696324951644,6000.0,0.0,1000.0,0.0,15491.228070175439,0.0,4539.840637450199,2566.3956639566395,0.0,0.0,12006.108202443282,2577.3273273273276,0.0,0.0,33375.42662116041,17368.524913665515,0.0,0.0,0.0,0.0,28278.86323268206,0.0,2944.649446494465,0.0,17632.352941176472,1100.5701926858042,0.0,9825.450450450451,5878.5046728971965,0.0,0.0,0.0,0.0,0.0,882.1656050955414,601.6407286765593,0.0,0.0,0.0,0.0,0.0,3465.24064171123,0.0,0.0,33726.41509433962,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10314.9856435946,1740.7407407407406,0.0,0.0,15875.145024542615,0.0,0.0,0.0,0.0,5685.520361990951,0.0,0.0,0.0,10444.444444444445,0,0.0,0.0,0.0,0.0,0.0,0.0,9386.363636363636,0.0,0.0,0.0,0.0,27315.733756781792,0.0,0.0,3870.6563706563707,15693.181818181818,20147.915027537372,136408.49805178813,127218.28887960175,0.0,781.0993249758919,3748.663101604278,6173.473524880395,0.0,5328.0,0.0,23981.8893129771,0.0,0.0,32024.844720496894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16360.7204539847,0.0,0.0,,,2020
Puno,0.0,0.0,0.0,0.0,0.0,10551.428571428572,1830.9523809523812,1012.4186046511627,0.0,965.5371189773846,0.0,0.0,0.0,9974.193548387098,9230.327868852459,846.8875219683656,1186.0275080906151,16560.000000000004,0.0,0.0,0.0,0,0.0,0.0,0.0,1199.474605954466,0.0,0.0,0.0,1279.5365950676212,5993.715341959334,0.0,5250.0,0.0,3733.3333333333335,1683.5276419706656,1635.5399408284022,0.0,0.0,1293.103448275862,7794.587155963302,0.0,0.0,8360.044805376647,6769.504809405059,0.0,0.0,13822.611676070685,0.0,0.0,0.0,0.0,0.0,9595.108695652174,0.0,1102.0035604016578,0.0,0.0,0.0,1168.4210526315787,1344.161958568738,0.0,1251.804842259721,0.0,13122.177954847277,7675.0,10001.785714285714,0.0,0.0,857.1428571428571,0.0,822.1680876979294,738.7076193948233,0.0,0.0,0.0,0.0,0.0,10940.0,0.0,0.0,0.0,7700.0,0,0.0,0.0,0.0,0.0,8750.0,0.0,0.0,10698.809523809525,0.0,9583.333333333334,0.0,0.0,8694.905869324473,0.0,0.0,0.0,7849.206349206349,0.0,10077.597641857037,0.0,0.0,0.0,10311.475409836065,0,0.0,0.0,8855.555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8451.327433628318,0.0,2833.3333333333335,11457.142857142857,28060.643564356436,10076.660988074957,6923.809523809524,0.0,21398.961290866668,27956.496595957204,0.0,22788.44056706652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020
San Martín,0.0,0.0,0.0,0.0,0.0,0.0,7831.07188991092,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,965.8746618575292,952.3407077388747,0.0,1666.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2824.343369335263,0.0,0.0,0.0,1098.133654425045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2224.242424242424,0.0,12536.101083032492,0.0,0.0,16170.49093511845,0.0,0.0,0.0,0.0,0.0,7025.0,1098.7810596176848,1071.9862365546855,16983.333333333332,0.0,0.0,0.0,0.0,8612.5,0.0,0.0,24678.246753246753,7940.93137254902,0,0.0,0.0,0.0,0.0,7000.000000000001,0.0,0.0,12200.000000000002,12550.0,12823.925385239254,0.0,0.0,12055.555555555555,22157.983193277312,0.0,0.0,0.0,0.0,18080.464655050288,0.0,12522.132034632034,11590.760811101549,12235.802469135804,0,0.0,0.0,14333.202742409401,16333.333333333332,1182.7592058374341,0.0,0.0,0.0,16466.666666666664,0.0,11257.812500000002,7908.396946564886,16880.952380952378,0.0,0.0,0.0,71712.6903632837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16198.064360029037,14772.87877345015,13102.385225063555,0.0,0.0,0.0,0.0,32426.999069724516,0.0,0.0,0.0,0.0,0.0,44019.13482785828,0.0,0.0,,,2020
Tacna,16200.0,11841.91616766467,10541.666666666666,0.0,21277.777777777777,0.0,0.0,0.0,6416.666666666667,0.0,16260.86956521739,18000.0,0.0,0.0,15578.475336322868,0.0,0.0,32492.163009404387,0.0,20464.285714285714,17623.1884057971,0,14704.545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7010.989010989011,0.0,21480.0,0.0,0.0,0.0,3181.500872600349,14105.590062111802,0.0,0.0,0.0,23398.14814814815,14973.684210526315,0.0,0.0,0.0,0.0,20061.224489795917,5692.307692307692,18099.236641221374,0.0,16833.333333333332,0.0,0.0,15500.0,1799.1266375545852,13222.22222222222,39756.18374558304,0.0,0.0,0.0,38609.52380952381,3000.0,7020.618556701031,0.0,0.0,36544.77611940298,0.0,7994.984040127679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7517.241379310345,0.0,0.0,0.0,0,5066.666666666666,0.0,9357.142857142857,0.0,0.0,0.0,6192.307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10004.878048780487,0.0,11257.575757575758,7076.923076923076,30871.36929460581,0.0,0.0,0.0,7552.631578947368,0,0.0,14771.428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11515.202702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4493.808816245666,0.0,0.0,6500.0,23161.290322580644,13970.0,24055.491019569294,0.0,0.0,0.0,0.0,0.0,0.0,46743.82716049383,0.0,0.0,0.0,,,2020
Tumbes,0.0,11120.000000000002,0.0,0.0,0.0,0.0,8732.669700387842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7336.111111111111,0.0,0.0,0.0,4165.833333333334,4000.0,0.0,0,0.0,0.0,1558.049886621315,0.0,0.0,2366.6666666666665,0.0,0.0,0.0,0.0,5173.733333333332,0.0,0.0,3707.638082957232,0.0,7098.44852649663,0.0,3000.0,0.0,4420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6511.851851851851,0.0,0.0,0.0,0.0,0.0,14434.782608695652,0.0,2000.0,0.0,18209.999999999996,0.0,0.0,17826.67118644068,0.0,6800.0,0.0,0.0,1085.2459016393443,0.0,1259.01240169389,0.0,0.0,0.0,0.0,17000.0,0.0,0.0,0.0,4958.452722063037,30487.755102040817,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23841.99707624074,0.0,0.0,10500.0,10483.356741573032,0.0,0.0,0.0,0.0,11945.179584120982,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4433.982683982684,11000.0,0.0,0.0,10112.499999999998,14600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13257.731958762888,0.0,46035.87229190422,0.0,24477.13513971826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79884.33802816902,0.0,0.0,,,2020
