Región,Acelga,Ají,Ajo ,Albahaca,Apio,Arracacha,Arroz cáscara,Arveja grano seco,Arveja grano verde,Avena grano,Betarraga,Brócoli,Caigua,Calabaza,Camote,Cañihua,Cebada grano,Cebolla cabeza,Cebolla    china,Col ,Coliflor,Culantro ,Espinaca,Fresa,Frijol castilla,Frijol seco,Frijol verde,Frijol loctao,Garbanzo,Haba seca,Haba verde,Kiwicha,Lechuga,Lenteja,Maca,Maíz a. duro,Maíz amiláceo,Maíz choclo,Maíz morado,Maní,Mashua,Melón,Nabo,Oca,Olluco,Pallar seco,Pallar verde,Papa,Páprika,Pepinillo ,Pepino,Pimiento,Piquillo,Pituca,Poro,Quinua,Rabanito,Sandía,Sorgo grano,Soya,Tarhui,Tomate,Trigo,Vainita,Yuca,Zanahoria,Zapallo,Zarandaja,Aceituna,Achiote,Anona,Cacao,Café pergamino,Caimito,Camu camu,Capuli,Carambola,Cerezo,Chirimoya,Cirolero,Ciruela,Coco,Cocona,Copoazú,Damasco,Dátil,Granada,Guanabana,Guayaba,Guinda,Higo,Lima,Limón dulce ,Limón sutíl,Lucuma,Mamey,Mandarina,Mango,Manzana,Marañón,Melocotón,Membrillo,Naranja,Nispero,Pacae ,Palma aceitera,Palta,Pan de árbol,Pecana,Pera,Pijuayo,Pomarrosa,Sacha inchi,Sauco,Tamarindo,Tangelo,Taperibá,Té,Toronja,Uva,Zapote,Alcachofa,Algodón rama,Arandanos,Caña para alcohol,Caña para azúcar,Caña para etanol,Espárrago,Frijol de palo,Granadilla,Maracuyá ,Orégano,Papaya,Piña,Plátano,Rocoto,Tuna,Alfalfa,Avena forrajera,Braquearia,Cebada forrajera,Grama azul,Grama chilena,Gramalote,Maíz chala,Pasto elefante,Rye grass,Trebol,,,Año
Ica,0.0,1.648080661238782,4.914027149321266,0.9176206143104704,0.8933067729083668,0.0,0.0,0.0,2.4834085989358665,0.0,0.9824436855978911,0.0,0.0,0.0,0.616126629479583,0.0,1.2737629146275151,0.6800569247901775,0.9373414091014903,0.0,0.0,0,0.9108472511294988,0.0,2.6684647207432737,5.422543950361944,2.5,5.0249999999999995,3.6406254818581476,0.0,1.3223164983164983,0.0,0.9106879442134906,0.0,0.0,0.9729211014123296,2.473649890331377,1.0650680064442701,1.9975030936657914,5.0,0.0,0.6530890245401287,0.9406635370751966,1.2,0.0,4.619830227879466,1.6274951128619013,0.37065291220677293,5.579881736426228,1.0432678386763186,0.8552993089667805,1.7357106208311956,0.0,0.0,0.0,4.250000000000001,0.9192470400425702,0.5680399897159454,0.0,0.0,0.0,1.0748077667568108,2.3700499168053244,1.1,0.7829003978410982,1.2,0.5375514729918325,0.0,3.316483963238798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.430856791730801,0.0,1.003921937488678,0.0,0.0,0,0.0,2.5169183452239894,0.7729270326703607,2.7342549923195087,1.2,0.0,3.1838973620475226,1.2,0.0,1.5162818171305645,2.359934690963308,0.0,1.079502778950603,1.1294305655085757,1.3744444795151824,0.0,2.3798589404504287,0.9980100822499337,1.3216041557127658,0.0,1.911495314768378,0.0,4.3146481696506545,0,11.764991125791777,2.475773889636608,0.0,0.0,0.0,0.0,0.0,0.8292346987356657,0.0,0.0,1.048723897911833,2.0853711117911944,0.0,4.192003534538966,2.886396944849003,7.101023820226878,0.0,0,0.0,3.3330354468856647,0.0,2.676086956521739,1.0117868338557994,0.0,1.827966726334632,0.0,1.0628918892163357,0.0,1.883500099239737,0.2667680456355708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020
Junín,1.5941763493253374,1.537701581938259,4.860316207368884,0.0,0.7505167390467815,0.0,0.9054721930745016,2.8846325021271033,1.769761532486591,1.219171830134502,1.2098399634202104,1.3768594342176501,1.0199779133361382,0.6586996336996336,0.0,0.0,1.2102572741158726,0.7080515390513749,0.0,0.6501384642012347,0.7280788440956119,0,1.3174381360667773,0.0,0.0,2.901044565656104,0.0,3.2,0.0,2.6087434554473394,0.7340081656307227,0.0,1.499244631122553,0.0,1.912072287555644,0.9041872877146486,2.5594585613974856,0.7910709371937349,2.8,3.8004482670651267,0.5677236240181832,0.0,1.117619551791071,0.5952666472194966,0.8119399879117658,0.0,0.0,0.46708286841092356,0.0,0.0,0.0,0.0,0.0,0.0,0.8770044635476937,4.520678902983487,1.5877273875694793,0.0,0.0,2.7085808580858086,4.174829188302814,1.5038327526132402,1.588523923187881,0.0,0.6871885613308859,0.5177284105625571,0.3618460699964963,0.0,0.0,2.4039538502710904,0.8636431504292646,7.188848392848714,5.824778967965571,1.4356801909307877,0.0,0.0,0.8147868656205909,0.0,1.6374698171783373,1.1676638176638177,0.0,0.6799281236609875,0.8149128469980634,0,0.0,0.0,0.0,2.4957064334130523,1.1945525291828796,1.334416412422749,0.0,0.4803723816912336,0.4959066212071677,0.738621021365646,2.121243977222952,0.0,0.4843672672108164,0.7667144441139087,1.1515780445969126,1.393718592964824,1.579569892473118,0.0,0.43914601606224535,0.9182291666666667,0.7812385117576219,0.0,0.8757223689366176,0,0.0,1.303219696969697,0.0,0.0,3.1637674552521724,1.3227926078028749,0.0,0.7212492435777014,0.0,0.0,0.7050140208429246,0.0,0.7116471577313587,2.251706903532746,0.0,0.0,0.0,0,0.0,0.0,0.0,1.4587204977860724,1.0692498429596322,4.677154706094484,0.8023958499669417,0.6582702890283559,0.7922671796187443,1.2137280173388816,1.148820754716981,0.30672814192985093,0.9054721930745016,0.10128099687959867,0.9054721930745016,0.0,0.0,0.0,0.0,0.11432714595205702,0.27110659906131307,0.26858477985784657,,,2020
La Libertad,1.5461628664495113,1.9817797814769154,10.353523605959637,0.0,1.629292529252925,0.0,1.3579892320531834,2.760308712001849,2.3846804404586224,2.5,1.1153776219946328,1.6528719081620575,1.4790878754171304,0.0,0.6473906400771953,0.0,1.574878490977103,0.8396481820481614,0.9077505228115013,0.6088617225043068,0.75489534454579,0,1.888239700374532,2.1680140597539546,2.516928197812648,4.220330106861711,0.0,3.8307291666666665,4.919507186858316,2.640398315128608,1.0725732249654962,5.999999999999999,1.6479608797244232,4.20378881875888,0.0,1.058577453302915,2.836708535904342,2.077260266680861,1.3909996785599485,3.8752776154295727,0.0,0.8257042253521126,1.3407950780880264,0.8645467403017244,1.1979864298105,4.45,0.0,0.8188130539065646,10.475911906400551,0.33829784785360795,1.4207934336525307,1.532836045416492,1.2551203590371278,0.0,1.6441761635173884,5.7247996011199325,1.258705193442475,0.600931708567752,1.0,0.0,5.1828631554334486,1.3665829767538513,2.16391187023693,1.5507323153630415,0.9565887889880402,0.8750473798982358,0.6484037932470682,2.52116497486007,3.655261106780982,3.4999999999999996,0.0,3.607169112062943,3.6707108049067387,0.0,0.0,1.3082633140910855,0.0,3.1198630136986303,1.5356444325905807,0.0,0.9976511930268543,0.0,0.0,0,0.0,0.0,3.0977770163190144,2.646433767431958,1.6183288995059453,0.0,3.2973269179363807,1.5161927267318989,0.0,0.9906430925447581,3.1011469714906745,1.5456679398539863,2.0014188164449664,1.0886815517208923,1.3154628607649927,0.0,2.130925207756233,1.9161059047851936,1.2131456359013566,2.0819634703196344,1.3375630598384973,0.0,3.5364941854742673,0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.255390539239694,0.0,3.2,0.0,8.002855186294537,0.0,0,0.0,2.7827413527793583,2.1369072164948455,2.2496231251065444,1.1795568544166322,0.0,1.155912531019113,0.905345348722147,1.2199331238876518,2.6608185219831624,1.1307927617406293,0.3090330921843118,1.3579892320531834,0.0,1.3579892320531834,0.0,0.0,0.0,0.16556810903594393,0.29844352512302585,0.0,0.3372432957119202,,,2020
Lambayeque,0.0,2.2537623762376233,0.0,0.0,0.0,0.5,1.2787542101649154,1.5233644859813085,1.6056673189823873,0.0,0.9591333333333334,0.0,1.20251968503937,0.0,0.5208476323972481,0.0,0.8762237762237762,1.2378537098915183,1.3229166666666667,0.974410994764398,0.0,0,0.0,0.0,3.30656894679696,4.050387819592072,0.0,3.6186843372358086,3.4009791122715405,3.364494806421152,1.3337616822429907,0.0,1.3564516129032258,0.0,0.0,1.007374069482223,1.1846465661641539,1.880689438896126,1.8999999999999997,0.0,0.0,0.4906392694063927,0.0,1.874251497005988,1.7307762557077626,2.506294350206123,0.0,0.9214462371923213,6.3977272727272725,0.41943589743589743,0.4,0.65,0.65,0.0,0.0,2.2,0.9568965517241379,0.522111876773409,0.0,0.0,0.0,1.0994310946806325,1.1791569086651055,0.0,1.0525003080714728,1.207348560079444,0.8336011687363037,2.380784360950546,0.0,0.0,0.0,6.556345177664975,7.071801566579634,0.0,0.0,0.0,0.0,0.0,1.9432432432432432,0.0,0.6978,0.6171428571428572,0.0,0,0.0,0.0,2.8,1.5681818181818181,0.0,0.0,0.0,0.7080476900149032,0.9,0.7107944679991924,1.0,0.5780058651026393,0.7,0.2983698513522363,0.0,0.0,0.0,0.0,0.7901915367483296,0.0,0.5845842696629213,0.0,4.446701588966989,0,0.0,0.0,0.0,0.6461538461538462,0.0,0.0,0.9767441860465116,0.0,0.0,0.0,0.9804560260586319,2.5383694504017162,0.0,0.0,2.6422965244688936,6.470091373040368,0.08284254585744183,0,0.0,3.5530761556368473,2.4276602364654636,1.899781659388646,1.1730203050693608,0.0,1.3204545454545455,1.1,1.4751000367413742,0.0,1.0,0.24489156672669454,1.2787542101649154,0.0,1.2787542101649154,0.0,0.0,0.0,0.19490187545332088,0.0,0.0,0.0,,,2020
Lima,0.0,1.812989278987098,4.390118510055673,0.0,0.6039417819368734,0.0,0.0,1.0100021057064643,1.5177742869535658,0.0,0.9080019167117744,0.8878779087847746,0.9506191061910618,0.0,0.5911373927039528,0.0,1.5892427459306442,1.3420605172818658,1.3835253772290808,0.4894914719474397,1.0011495712356817,0,0.71208215085885,2.4174605952624972,2.9636469308935474,5.215161534101645,1.6341991500099606,0.0,0.0,1.9044836680868333,1.3676566902749219,0.0,0.8122645752944853,0.0,0.0,0.9811903286046693,2.127202513506058,1.4346161655728138,1.2918969682094739,2.1779169929522317,1.175,1.5627603694982795,1.0820512820512822,1.2102275365683772,1.139897181832064,1.8102981029810299,1.3140302668259658,0.5409894142704801,6.859109073991852,0.4053591091091091,0.9544265101491808,1.468293512806132,1.5,0.0,0.5624592331423535,2.466233766233766,0.9,0.7797382264725743,0.1,0.0,0.0,1.6477685108550326,2.32109017167232,1.3645704869028688,0.5999432165364184,0.5689749621920357,0.7846862688500036,0.0,2.0787374461979913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.277689223099433,2.345504123437085,1.2398997134670489,0.0,0.0,0,0.9893364928909953,0.0,1.3875508838987098,1.5448658410732712,0.8000000000000002,0.0,2.239803554724042,1.5900259067357514,0.0,1.7285714285714282,1.9350888154958494,0.0,1.3654676352973045,1.1231260382258033,0.7140999091400029,0.0,1.8637383945921706,1.484761696226553,1.4173984775071247,1.7123671128107074,1.0392268907563025,0.0,3.259618599889422,0,16.897111350833036,1.6988940467464773,0.0,0.0,0.0,0.0,0.0,1.503319292333614,0.0,0.0,1.62875,0.9759532224203232,0.0,2.2675103112110984,2.9365316561844863,9.405316803111623,0.0,0,0.0,3.2198412123046007,0.0,2.1646809042088178,0.7611960067701959,0.0,1.1700419889502764,0.0,1.0327207386197628,1.7680365296803657,1.3029622091050954,0.2920453774980722,0.0,0.0,0.0,0.0,0.0,0.0,0.1371967360641641,0.1,0.1,0.0,,,2020
Lima Metropolitana,0.8301047060615291,1.2602156641652733,2.0302274394717537,0.8416203467691644,0.645056846101167,0.0,0.0,0.0,1.0809842041312272,0.0,0.7480700729661789,0.8433947787554769,1.0103448275862068,0.0,0.6085378007999475,0.0,1.7,0.4530888558331563,0.6637784845291317,0.5771577102155865,0.7828667499479491,0,0.8111712052662513,2.2503766398645793,0.0,4.115854098952691,0.0,0.0,0.0,0.0,0.0,0.0,0.6062680146663777,0.0,0.0,0.8235576115323874,3.1,1.228125872398246,1.1,0.0,0.0,0.8,0.7610787165433609,0.0,0.0,0.0,0.0,0.5141563506215283,0.0,0.566613784077178,0.0,1.0434980548213704,0.0,0.0,0.5759112635808409,6.45,0.7401096028664711,0.7926713947990544,0.0,0.0,0.0,1.3439912320759888,0.0,1.06985411162082,1.0,0.633773599207359,0.7007990931063247,0.0,3.766281221091582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4616,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.9499999999999997,0.0,0.0,2.417808219178082,0.0,0.0,0.0,3.272588276600014,0.0,1.011811731303583,0.9105932203389829,1.1840585913846025,0.0,2.05012853470437,1.3195424836601308,0.9,0.0,0.0,0.0,2.741846191805326,0,20.123667377398718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117817915547962,0.0,0.0,0.85,0.0,0.0,0,0.0,0.0,0.0,0.0,1.098876404494382,0.0,0.0,0.0,0.6836363636363636,0.0,2.0743707930933573,0.18193979933110369,0.0,0.0,0.0,0.0,0.0,0.0,0.10927464664733899,0.10252631578947369,0.0,0.0,,,2020
Loreto,0.0,0.3205053191489362,0.0,0.0,0.0,0.0,0.630187598153524,0.0,0.0,0.0,0.0,0.0,0.517913247362251,0.0,0.0,0.0,0.0,0.0,1.3568879668049791,0.47329710144927534,0.0,0,0.0,0.0,0.8155307788944722,1.8775202757502027,0.0,0.0,0.0,0.0,0.0,0.0,0.5093728222996515,0.0,0.0,0.7965286500305674,0.0,0.41638486634995137,0.0,0.9835435861091424,0.0,0.5133703703703705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2960403618649965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31090657630869234,0.0,0.0,0.0,0.35525562372188135,0.0,0.0,0.37951627273088134,0.0,0.4511316955296013,0.0,0.0,2.6050317662007623,0.3141734860883797,2.727533612993438,2.7689064976228215,0.2782070707070708,0.9126737483530962,0.0,0.3974612506680919,0.0,0.0,0.0,0.0,0.3739016426895215,0.309248726655348,0,0.0,0.0,0.0,0.42301927194860806,0.26705673758865256,0.0,0.0,0.39294117647058824,0.3908648648648649,0.9429678167067842,0.4433333333333334,0.0,0.4737000726216412,0.2996244131455399,0.0,0.31525876460767943,0.0,0.0,0.47113096900307166,0.0,0.27740250932519506,0.41225071775375993,0.47177559607293124,0,0.0,0.0,0.28818859670925095,0.28930147058823535,1.211511111111111,0.0,0.0,0.0,0.31608069164265123,0.0,0.3199712478435882,0.0,0.3723987138263665,0.0,0.0,0.0,0.10659027881764546,0,0.0,0.0,0.0,0.5297368421052631,0.46541262135922334,0.0,0.43129247910863516,0.37583767434044696,0.3943866255202288,0.0,0.0,0.0,0.630187598153524,0.10667261047973016,0.630187598153524,0.0,0.0,0.0,0.0,0.10644005486968451,0.0,0.0,,,2020
Madre de Dios,0.0,0.0,0.0,0.0,0.0,0.0,1.4342951712356193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8603087052257515,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.775938635446105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0736945873239805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5738709677419354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958221024258761,0.0,0.0,0.0,0.0,0.0,0.0,0.9647824597464886,0.0,1.1500000000000001,0.0,0.0,4.760026737967913,0.0,5.9813196514189455,4.1825651559892165,2.161495327102804,0.0,0.0,1.2834395139288297,0.0,0.0,0.0,0.0,1.7380628272251308,2.06435989063358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0009655855409754,0.0,1.7162385030130034,0.0,0.0,1.092347891004106,1.5258970358814352,0.0,5.304000000000001,0.0,0.0,1.0136340561316992,0.0,0.0,0.0,3.1310401310401312,0,0.0,0.0,1.9456877323420074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0795725675918708,1.4079724208375892,0.9489945255976452,0.0,0.0,0.0,1.4342951712356193,0.03,1.4342951712356193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020
Moquegua,0.0,1.1,3.6821132259638847,0.0,0.0,3.351803359683795,0.0,0.0,2.0929210678789496,0.0,0.0,0.0,0.0,0.0,0.7,0.0,2.4348958106186815,0.4301068494371154,0.0,0.0,0.0,0,0.0,2.5688773723650113,0.0,4.282362459546927,0.0,0.0,0.0,3.7680804142469198,0.9120904188159754,0.0,1.1668386145910097,0.0,0.0,1.1931216453417166,4.04062698816346,1.256764208167302,1.2889061441623022,0.0,1.45,0.0,0.0,1.6127590025179748,2.0,0.0,0.0,1.0509794774715668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.979513888888889,0.0,1.0,0.0,0.0,0.0,0.6939875382417403,3.7850355856575666,1.6116725712486222,0.0,0.7318649193548386,1.2279176507828287,0.0,2.367701194993487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.850277422108408,3.7715394295302014,0.0,0.0,0.0,0,10.687540210165128,0.0,2.759723572718433,0.0,2.1870895285529426,0.0,2.397393427623384,2.5054281410991486,0.0,1.8954273974276723,3.2476783523841526,0.0,2.75,2.885589541820028,2.221732313081091,0.0,2.889562864413877,2.449312440038375,2.5569773635153132,3.5178439847689615,2.153306772908367,0.0,4.586377938112025,0,0.0,3.1888981394338662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.498870035929835,0.0,0.0,0.0,16.0,0.0,0,0.0,0.0,0.0,0.0,2.7500000000000004,6.05392474168596,2.0,0.0,1.3,0.0,1.7483404541292558,0.10999229719509691,0.0,0.0,0.0,0.0,0.0,0.0,0.05553523202738683,0.0,0.0,0.0,,,2020
Pasco,0.0,1.9412684441277415,1.5,0.0,0.0,0.0,1.3717401869528927,2.1145020072643854,2.219087029613346,0.0,0.0,0.0,0.8621493586800671,0.7495633323010219,0.0,0.0,2.099239768385394,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.929299804602422,0.0,0.0,0.0,2.1908740436311,0.9163860720830788,0.0,0.0,0.0,2.306421473142065,1.236073252226538,3.1697604415830645,0.7671141528853559,0.0,0.0,0.9740321057601511,0.0,0.0,0.8485051662455282,1.0072449631296725,0.0,0.0,0.4622205751287194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.089960096907511,0.0,0.7504092458266033,1.1174319622370648,0.6288889083789034,0.0,0.0,2.6275432669792305,0.0,6.378792077725283,5.504265858793616,0.0,0.0,0.0,0.0,0.0,1.5566510172143975,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,1.427659574468085,3.242838399300241,0.0,0.717624521072797,1.4315789473684213,0.0,0.0,0.0,0.0,0.8250508061238315,0.0,0.0,0.0,1.743085433107666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21432748538011698,0,0.0,0.0,0.0,1.5956312601164793,0.0,0.0,1.9165341565066445,1.5242302370080105,0.6983961009134182,1.5665692979247443,1.2135271101173841,0.43466030597720656,1.3717401869528927,0.12042783104531636,1.3717401869528927,0.0,0.0,0.0,0.0,0.0,0.3649823124476537,0.4069790722885295,,,2020
Piura,0.0,0.0,6.91869918699187,0.0,0.0,0.0,1.2572496852063753,2.8412537313432837,2.3708251473477406,0.0,0.0,0.0,0.0,0.0,1.0873869216851901,0.0,1.3076696165191741,1.3819725962674225,0.0,0.0,0.0,0,0.0,0.0,3.3389975051031975,3.3227904040404037,0.0,3.7795698924731185,0.0,2.3242021276595746,0.0,0.0,0.0,0.0,0.0,1.1985936354869817,1.4656023472557818,1.0,0.0,4.166666666666667,0.0,1.2231030577576445,0.0,1.2514260640631856,1.4149947201689546,0.0,0.0,0.8247129151827893,6.742528400815613,0.0,0.0,1.1883369459322417,1.1849813909962579,0.0,0.0,0.0,0.0,1.1097418503862824,0.0,2.0,0.0,1.485904920767306,1.432050022331398,0.0,1.3704068767908308,1.3655007949125595,0.0,0.0,0.0,0.0,0.0,4.51682310469314,6.043473029877682,0.0,0.0,0.0,0.0,0.0,1.1648148148148147,0.0,0.0,0.9711272727272727,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8690443362590762,1.0347517730496454,0.0,0.0,1.3900844921403614,0.0,0.0,0.0,0.0,0.5910584958217269,0.0,0.0,0.0,2.1384735654416507,0,0.0,0.0,0.0,0.0,0.0,0.0,2.3200726392251814,0.0,0.0,0.0,0.0,3.42473158729536,0.0,0.0,2.433670822942643,4.899601737871108,0.21356792799125277,0,0.0824990617770648,0.0,2.123456790123457,2.3846219686162624,1.1403535464098074,0.0,1.6259459459459458,0.0,0.8313207087727619,0.0,0.0,0.5418541505042669,1.2572496852063753,0.0,1.2572496852063753,0.0,0.0,0.0,0.0,0.2239930628864425,0.0,0.0,,,2020
Puno,0.0,0.0,0.0,0.0,0.0,0.698039534253994,1.7292587776332897,2.1270198006156105,0.0,1.3572007775335078,0.0,0.0,0.0,0.5186287192755498,1.0433931267205399,4.770288184378235,1.5424830994658678,0.8435042499847124,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0637027303255953,0.0,0.0,0.0,2.510712970058336,2.007416887682724,0.0,0.4628571428571428,0.0,2.6348852040816326,1.8609427007706913,2.143545505935557,0.0,0.0,3.194666666666667,1.4593467591012343,0.0,0.0,1.428164094792877,1.9323023892221871,0.0,0.0,1.513321742283355,0.0,0.0,0.0,0.0,0.0,1.823109600679694,0.0,4.850421965902984,0.0,0.0,0.0,1.4684684684684683,3.965239929947462,0.0,1.7340966235105877,0.0,1.5463549573255069,0.7099022801302931,0.6470808784145688,0.0,0.0,5.941666666666666,0.0,7.241185185185185,7.223920741261674,0.0,0.0,0.0,0.0,0.0,3.3420475319926872,0.0,0.0,0.0,1.6023376623376622,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.8895738288639146,0.0,0.9895652173913043,0.0,0.0,1.0827230465516144,0.0,0.0,0.0,0.9273003033367037,0.0,0.6169692803814176,0.0,0.0,0.0,2.4653418124006357,0,0.0,0.0,0.8657465495608532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5785294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.4608376963350784,0.0,0.6,2.271155444721529,1.59553654126053,1.0056297548605242,2.5133425034387895,0.0,0.36295333411496794,1.7292587776332897,0.0,1.7292587776332897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020
San Martín,0.0,0.0,0.0,0.0,0.0,0.0,1.0480549137504425,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.4410743543184696,4.850723605151748,0.0,5.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8090732989727063,0.0,0.0,0.0,3.3961622807017546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.984638964577657,0.0,1.7958603311735064,0.0,0.0,0.6229713645341876,0.0,0.0,0.0,0.0,0.0,0.4922064056939502,7.139321814428197,4.828910902089027,0.60771229001905,0.0,0.0,0.0,0.0,0.57677793904209,0.0,0.0,0.3917325579865543,0.7833266458841321,0,0.0,0.0,0.0,0.0,0.33571428571428574,0.0,0.0,0.6499999999999999,0.6868525896414341,1.2810296886100552,0.0,0.0,0.6686405529953917,0.792532994538835,0.0,0.0,0.0,0.0,0.44197373417149327,0.0,0.4616808335025863,0.4084025751358759,1.2501160326909493,0,0.0,0.0,1.0002733323311148,0.8545918367346937,2.2571337478080666,0.0,0.0,0.0,0.5416451969083548,0.0,0.39439278278972933,3.0048262548262548,0.6027785613540197,0.0,0.0,0.0,0.04617499941474377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8484150053923574,1.136555791916457,0.7158060118255128,0.0,0.0,0.0,1.0480549137504425,0.031953984548584995,1.0480549137504425,0.0,0.0,0.0,0.0,0.025911001913145732,0.0,0.0,,,2020
Tacna,1.025925925925926,2.43393001618123,5.189723320158103,0.0,0.8323237597911226,0.0,0.0,0.0,4.128571428571428,0.0,1.0656082887700533,1.3282828282828283,0.0,0.0,1.223546344271733,0.0,0.0,0.7259864930053064,0.0,1.098196625945317,1.289391447368421,0,1.201854714064915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7774294670846396,0.0,0.9686685288640595,0.0,0.0,0.0,4.896982995063083,2.8734698370761778,0.0,0.0,0.0,1.050019786307875,1.1757469244288223,0.0,0.0,0.0,0.0,1.462563580874873,4.0,0.8446436102910163,0.0,1.997262667443215,0.0,0.0,1.2430107526881722,4.722997572815534,1.3109243697478992,0.7465576393209493,0.0,0.0,0.0,1.5694684262456833,1.5,3.894860499265785,0.0,0.0,2.3852971206861344,0.0,0.8445184998085243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.144495412844036,0.0,0.0,0.0,0,6.894736842105263,0.0,1.332824427480916,0.0,0.0,0.0,2.5869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4731838127742565,0.0,3.501884253028264,1.547826086956522,1.834543010752688,0.0,0.0,0.0,4.735191637630662,0,0.0,2.499355254674404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.079800498753117,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.834762482089716,0.0,0.0,1.6999999999999997,3.9220055710306405,1.7923407301360055,0.35261269292918046,0.0,0.0,0.0,0.0,0.0,0.0,0.2935744470122153,0.0,0.0,0.0,,,2020
Tumbes,0.0,3.7435499875961296,0.0,0.0,0.0,0.0,1.3674754953836017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8741890697967941,0.0,0.0,0.0,3.7785557111422285,0.75,0.0,0,0.0,0.0,1.7445350021830883,0.0,0.0,1.5000000000000002,0.0,0.0,0.0,0.0,3.065252686647939,0.0,0.0,1.1352045370758952,0.0,1.0294897788209996,0.0,4.0,0.0,1.1923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8283471732453649,0.0,0.0,0.0,0.0,0.0,0.8048192771084337,0.0,1.625,0.0,0.7595789859051805,0.0,0.0,0.9589050977003669,0.0,0.657619168356998,0.0,0.0,8.0,0.0,6.886044838244285,0.0,0.0,0.0,0.0,0.8882352941176471,0.0,0.0,0.0,0.6724646056053164,1.2597496485708546,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5441276871334149,0.0,0.0,1.0523809523809524,1.1371118111238387,0.0,0.0,0.0,0.0,1.4345624307643614,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.192189406883085,2.0545454545454547,0.0,0.0,0.8783683559950557,2.2945205479452055,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9,0.0,1.2976571242593524,0.0,0.9309146901550954,0.0,0.0,0.0,1.3674754953836017,0.0,1.3674754953836017,0.0,0.0,0.0,0.0,0.17047876401586234,0.0,0.0,,,2020
