Región,Acelga,Ají,Ajo ,Albahaca,Apio,Arracacha,Arroz cáscara,Arveja grano seco,Arveja grano verde,Avena grano,Betarraga,Brócoli,Caigua,Calabaza,Camote,Cañihua,Cebada grano,Cebolla cabeza,Cebolla    china,Col ,Coliflor,Espinaca,Fresa,Frijol castilla,Frijol seco,Frijol verde,Frijol loctao,Garbanzo,Haba seca,Haba verde,Kiwicha,Lechuga,Lenteja,Maca,Maíz a. duro,Maíz amiláceo,Maíz choclo,Maíz morado,Maní,Mashua,Melón,Nabo,Oca,Olluco,Pallar seco,Pallar verde,Papa,Páprika,Pepinillo ,Pepino,Pimiento,Piquillo,Pituca,Poro,Quinua,Rabanito,Sandía,Sorgo grano,Soya,Tarhui,Tomate,Trigo,Vainita,Yuca,Zanahoria,Zapallo,Zarandaja,Aceituna,Achiote,Anona,Cacao,Café pergamino,Caimito,Camu camu,Capuli,Carambola,Cerezo,Chirimoya,Cirolero,Ciruela,Coco,Cocona,Damasco,Dátil,Granada,Guanabana,Guayaba,Guinda,Higo,Lima,Limón dulce ,Limón sutíl,Lucuma,Mamey,Mandarina,Mango,Manzana,Marañón,Melocotón,Membrillo,Naranja,Nispero,Pacae ,Palma aceitera,Palta,Pecana,Pera,Pijuayo,Pomarrosa,Sacha inchi,Sauco,Tamarindo,Tangelo,Taperibá,Té,Toronja,Uva,Zapote,Alcachofa,Algodón rama,Arandanos,Caña para alcohol,Caña para azúcar,Caña para etanol,Espárrago,Frijol de palo,Granadilla,Maracuyá ,Orégano,Papaya,Piña,Plátano,Rocoto,Tuna,Alfalfa,Avena forrajera,Braquearia,Cebada forrajera,Grama azul,Grama chilena,Gramalote,Maíz chala,Pasto elefante,Rye grass,Trebol,nan_x,nan_x,nan_x,nan_x,nan_x,nan_y,nan_y,nan_y,nan_y,nan_y,nan_y,nan_y,nan_y,nan_y,nan_y,Año
Ica,1.1331548074470796,1.5255013898128522,0.0,1.1473000639795268,0.0,0.0,0.0,0.0,3.3125593427523663,0.0,1.1725466586393738,0.0,0.0,0.0,1.007501694625046,0.0,1.3657974038015763,0.8312798302568499,1.0967935871743486,0.0,0.0,1.1727582089552238,0.0,3.5278951949182265,5.2931806776573795,3.1352081347314904,0.0,5.821927624507345,0.0,0.0,0.0,1.1571954813359526,0.0,0.0,1.536546511576429,2.1791483582328035,1.618864594078434,2.949816357394915,4.5,0.0,1.2433399842197466,1.1471457548536657,0.0,1.8000000000000003,5.562050102280894,3.00622009569378,1.4007253227157321,7.432459535769825,1.147359252514055,1.0746293706293706,1.2475522552255225,0.0,0.0,0.0,4.5092804578904335,0.93,0.7072937034904849,0.0,0.0,0.0,1.0900386698712776,2.646563836285888,0.0,1.2668338591964117,1.3544004117344315,0.6400538018031963,0.0,3.475428019847251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5383648457549883,0.0,1.000491276012681,0.0,0.0,0.0,2.51041142595788,1.7707864085054572,2.233648393194707,1.2,0.0,2.76206875208893,1.8,0.0,1.4859836489572424,2.3315514565863356,0.0,1.0756431253890177,1.2358673327396197,1.3413792838304384,0.0,2.1354104526001816,1.1300945378151257,1.712529515784935,0.0,2.150216743429964,0.0,3.548726411400373,13.528090266508746,1.7930763178599525,0.0,0.0,0.0,0.0,0.0,1.1431728734050615,0.0,0.0,1.991825990579108,1.8632389820679218,0.0,4.397883722585595,6.595327247909285,8.826151507193424,0.0,0,0.0,3.7426453801206194,0.0,2.8000000000000003,1.0092074038917893,0.0,2.1186801568066107,0.0,1.2043923385502007,0.0,2.0903405106089,0.3189245873359446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2022
Junín,1.7273597753000256,1.6046115765422693,4.242625761801467,0.0,0.9605522691153099,0.0,1.7829882375814134,3.2806713959428784,2.329030153624148,2.2964537963507947,1.2924057912184563,1.4585283073367994,1.266315250767656,0.8263552361396305,0.0,0.0,1.6961689675739797,1.004541412529214,0.0,0.7200274531009523,0.8245903820566433,1.7098205821008723,0.0,0.0,3.396364540562598,0.0,3.5759240759240756,0.0,2.8443979496073837,0.9816991252646663,0.0,1.9245774315391881,0.0,2.9512305639467007,1.6232064955115522,3.378951834734842,1.2753807118923906,2.9516129032258065,3.7153579676674378,0.6729216633355541,0.0,1.3482126489459212,0.6827052926504581,0.9630397987898527,0.0,0.0,1.0119382785407667,0.0,0.0,0.0,0.0,0.0,0.0,1.0173339399454049,4.05949937058197,1.628821319558582,0.0,0.0,2.894407622203811,4.257274474713331,1.0130612244897959,2.337958073601176,0.0,1.2232225446518235,0.6737232451762141,0.6349987525394732,0.0,0.0,3.4422811681006675,1.1158508636495224,7.368974218117939,12.399240851208566,1.7621395571132705,0.0,0.0,0.9133142880547195,0.0,2.3626390184401234,1.2800995024875619,0.0,1.2183929683928723,0.936896222894813,0.0,0.0,0.0,2.7083482664982914,1.5451612903225804,1.4048478532721969,0.0,0.5290640231853511,0.6017626656052767,1.125162710707022,2.327972222222222,0.0,0.5456564952116418,1.1994777038679478,1.2419893697798023,1.7075545171339568,1.6761673741661614,0.0,0.49144432587001574,1.353669724770642,1.294716800495244,0.0,1.5098333253830345,0.0,1.3911196911196908,0.0,0.0,4.036734093934444,1.353248259860789,0.0,0.7946823147422164,0.0,0.0,0.9286033139138989,0.0,1.0248918269230771,2.8578298650239145,0.0,0.0,0.0,0,0.0,0.0,0.0,1.612346285149435,1.3522896113224816,5.615189873417721,1.1614298175506492,0.6734334676159189,0.8237674452698045,1.5727905007709164,1.089215098861594,0.32098749718815206,1.7829882375814134,0.10262552146812412,1.7829882375814134,0.0,0.0,0.0,0.0,0.10997063654405988,0.28449745734106907,0.276638866855171,,,,,,,,,,,,,,,,2022
La Libertad,1.169859956236324,2.044012962266212,5.910731308729401,0.0,1.131169398404634,0.0,1.4049374993736845,3.254491966769225,2.7250229449418826,0.0,0.8722943897044039,1.7286191253855925,0.9297959183673469,0.0,0.8331845069203321,0.0,1.7120500046689702,0.90510698106177,1.224906195523894,0.8522937333028754,0.96,2.014117647058824,2.0185681989449886,2.7068355922215677,4.0711836329228435,0.0,4.645033482142858,4.0,3.099878679038829,1.3070490203438183,5.2093628318584075,1.820272490788913,4.367143914288472,0.0,1.5359805343641983,3.315542793689607,2.0164954267918884,2.2848905394839716,6.4,1.3,0.7439393939393939,1.6623514696685429,1.1365203377812159,1.3706940694940348,3.9382716049382718,0.0,1.559737135737266,12.375259875259875,0.3937977894777099,1.3114459665144598,2.237394872777197,2.0,0.0,1.240297783933518,5.946019247594051,1.0937275734188634,0.6353985300413872,0.0,0.0,5.833815284212803,1.3284123668722736,2.142408342714049,2.185747088732164,1.3597903033823686,1.0389705882352942,0.8984757456661968,2.9717896783602042,4.535438758260335,3.518181818181818,0.0,4.023424669895028,4.170226453036132,0.0,0.0,1.7998874941738052,0.0,3.648484848484848,2.142383124287343,0.0,1.1666257158229267,0.0,0.0,0.0,0.0,3.2244579047345976,2.971936009196283,2.518569701157367,0.0,3.6304639804639804,1.2944975673612695,0.0,1.0767343018003424,3.2091557971782216,1.9805440292349408,2.024702507381593,1.252713688031714,1.355622947577362,0.0,2.2710683895367163,2.8360793322848896,1.2639934315843553,2.6874623267028332,1.3752469641060046,0.0,3.694769481604452,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.218590376017253,0.0,3.123297724192075,0.0,11.805281426316112,0.0,0,0.0,3.258115307696501,2.457310612749426,2.0383618346478456,1.136352890950894,0.0,1.3475359576078727,0.993479250662471,1.302225162305339,3.411293457136687,1.1949503129761792,0.35017299194663565,1.4049374993736845,0.0,1.4049374993736845,0.0,0.0,0.0,0.17668246578258848,0.3294753452106308,0.0,0.4059675413526187,,,,,,,,,,,,,,,,2022
Lambayeque,0.0,0.0,0.0,0.0,0.0,0.0,1.4187741537754304,2.5138848572810835,1.9056644158491527,0.0,0.55,0.0,1.3048837209302326,0.0,0.5781949352179034,0.0,1.2,1.4030605733359514,1.5,1.333374613003096,0.0,0.0,0.0,3.33207343412527,4.242710231710491,0.0,3.6582177161152614,4.199113475177305,2.223809523809524,0.0,0.0,1.3500000000000003,0.0,0.0,1.4520718756866589,2.4581632653061227,1.9929586014879728,0.0,0.0,0.0,0.5924906467129877,0.0,1.205,1.7303754266211604,3.7013220645940232,0.0,1.1593582887700535,5.811873554356207,0.6548039638087032,1.5,1.6275974169800185,0.795625,0.0,0.0,3.9,0.0,0.618877236273905,0.0,0.0,0.0,1.4540211210398053,1.3040725222226575,0.0,1.4506326133224652,0.927855579868709,0.9768666666666668,2.780038265306122,0.0,0.0,0.0,6.397368421052631,15.03082840896421,0.0,0.0,0.0,0.0,0.0,1.8224299065420562,0.0,0.7440677966101694,1.0,0.0,0.0,0.0,2.8,1.0,0.0,0.0,0.0,1.3710762331838564,0.9,0.9506016136698112,1.5,0.591304347826087,0.0,1.1722126721297321,0.0,0.0,0.0,0.0,0.8377173913043479,0.0,0.8780141843971632,0.0,3.104542637844426,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.65,2.8208150204523483,0.0,0.0,7.441902055094009,6.5,0.08941197954711469,0,0.0,3.0390215009180834,3.058708379070618,1.848494983277592,1.8582688852433404,0.0,0.8055530474040631,0.0,1.8939299458101,0.0,0.5,0.2694277027183254,1.4187741537754304,0.0,1.4187741537754304,0.0,0.0,0.0,0.278319746631435,0.0,0.0,0.0,,,,,,,,,,,,,,,,2022
Lima,0.0,2.768177052578301,3.9586568823098487,0.0,1.3620828640058626,0.0,0.0,1.9322766570605185,2.064734797331588,0.0,1.6264667940627024,1.7183389535746856,1.2619235600215324,0.0,0.7874659679431864,0.0,1.7495014184994804,1.2914387359083352,1.4837703897067593,1.1918259166722938,1.4120356778682923,2.0709382151029754,2.1702594136442293,2.359832948526416,4.671439182915507,2.2555462043427035,0.0,0.0,2.2690731659950485,1.5779822029822033,0.0,2.054619495471712,0.0,0.0,1.4353863840238283,2.851672983657334,1.3497168089301053,1.4024811637448715,2.8292098092643054,0.0,1.8438640455708468,0.7999999999999999,1.6527662105889354,1.4578390923156264,2.12,1.6073529411764709,1.2887599700566217,8.619162075243208,0.5694072389733366,0.9346453500159296,2.3707703833187663,0.0,0.0,1.2773928958785248,0.0,0.0,0.8882290333251831,0.0,0.0,0.0,1.357670624767653,2.383978404684054,2.1691561534686334,0.9669744828805467,0.5028600262994765,1.0926957428021367,0.0,2.62500823723229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.318481584767767,1.8020718232044202,1.8091911764705884,0.0,0.0,1.5125984251968505,0.0,2.074325728484301,1.9329686910599775,1.9,0.0,2.2724107142857144,1.388715953307393,0.0,1.3,2.4370994074807846,0.0,1.2521595740582405,1.6530014690734705,0.9533204263201659,0.0,2.804785415632058,1.130402160864346,1.4520397835649503,2.006843844670889,1.6991561181434596,0.0,3.0095984562658935,17.235076472204412,1.9090752852437105,0.0,0.0,0.0,0.0,0.0,1.4979835773068237,0.0,0.0,1.552086811352254,1.3815471739169356,0.0,3.250541318744601,4.473003613802808,11.629362312269194,0.0,0,0.0,3.679347371826847,1.0,3.104954935436346,1.045654536425821,0.0,1.9003483511379469,0.0,1.221551202998428,2.1,1.475839226568794,0.3479732352809339,0.0,0.0,0.0,0.0,0.0,0.0,0.16709809923940885,0.0,0.13426573426573427,0.0,,,,,,,,,,,,,,,,2022
Lima Metropolitana,1.1614254605908132,1.4708371085083325,1.6824498886414256,1.2695711135547418,1.0528082174028885,0.0,0.0,0.0,1.8135136517244175,0.0,1.0334063480483533,1.211307121707481,1.1485714285714286,0.0,0.619372323177023,0.0,1.8101222651222653,0.538672032193159,0.992005871187734,1.3128310792960654,1.2519572977272853,1.2745304352056293,2.3055758031390114,0.0,5.328690060256216,0.0,0.0,0.0,0.0,1.45,0.0,1.0698198760359425,0.0,0.0,1.011457297297297,3.7999999999999994,1.562081436583587,0.0,0.0,0.0,0.0,1.0996270017305676,0.0,0.0,0.0,0.0,1.0364591224018476,0.0,1.0587946842550013,0.0,1.3732655644050482,0.0,0.0,1.027714697825651,6.635726703755216,1.0495540591154056,0.0,0.0,0.0,0.0,1.2677643480348995,1.7247996152613019,1.4027298692033905,1.1620214745884037,0.7816904011305577,0.9948248954249593,0.0,4.044550276003897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1248407643312106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.661538461538461,0.0,0.0,0.0,2.868418631599417,0.0,0.9633245298808983,1.0772727272727272,1.1648990868254003,0.0,2.1139162561576352,1.2550173010380623,0.93,0.0,0.0,0.0,3.2040094544192903,22.042430695216687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4634110787172006,0.0,0.0,3.5,0.0,0.0,0,0.0,0.0,0.0,0.0,1.1910596026490068,0.0,0.0,0.0,0.6962065256364288,0.0,1.9722853025936598,0.22030456852791874,0.0,0.0,0.0,0.0,0.0,0.0,0.1431743078462622,0.11670103092783506,0.0,0.0,,,,,,,,,,,,,,,,2022
Loreto,0.0,0.3395951417004049,0.0,0.0,0.0,0.0,0.6535167895774153,0.0,0.0,0.0,0.0,0.0,0.532567726737338,0.0,0.0,0.0,0.0,0.0,1.3682484725050916,0.4784397163120568,0.0,0.0,0.0,0.8361136294953159,1.8910909449595585,0.0,0.0,0.0,0.0,0.0,0.0,0.5219727891156463,0.0,0.0,0.8140226783329246,0.0,0.4282692853493784,0.0,1.0015166204986148,0.0,0.534176616915423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3142736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3384328561690525,0.0,0.0,0.0,0.37549191374663077,0.0,0.0,0.38966074645355764,0.0,0.46091639871382645,0.0,0.0,2.6264044943820224,0.32771004942339377,2.7543443370417657,2.780246533127889,0.28879396984924616,0.9249976042165788,0.0,0.4067671957671957,0.0,0.0,0.0,0.0,0.3831553949406298,0.32368977434437896,0.0,0.0,0.0,0.4274623655913978,0.28034129692832765,0.0,0.0,0.3920979020979021,0.3997716894977169,0.9481830985915495,0.44514492753623186,0.0,0.47947710061305443,0.3104449648711944,0.0,0.33003311258278145,0.0,0.0,0.47845086063298164,0.0,0.28584528176058693,0.4231022340877188,0.4774254143646409,0.0,0.0,0.29855266997373797,0.3009025270758123,1.225079365079365,0.0,0.0,0.0,0.32936911487758946,0.0,0.33127605633802815,0.0,0.3768256880733945,0.0,0.0,0.0,0.12162875778238957,0,0.0,0.0,0.0,0.5698507462686567,0.468695652173913,0.0,0.4355354100754441,0.38880353538109014,0.39897108620136024,0.0,0.0,0.0,0.6535167895774153,0.12139209001735929,0.6535167895774153,0.0,0.0,0.0,0.0,0.1211380665444066,0.0,0.0,,,,,,,,,,,,,,,,2022
Madre de Dios,0.0,0.0,0.0,0.0,0.0,0.0,1.6488018402891886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9716508897331876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2734110169491535,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.47943192659686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4669724770642203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0115366866635902,0.0,0.0,0.0,1.0,0.0,0.0,1.0667010961214165,0.0,0.0,0.0,0.0,5.035415970598063,0.0,6.298319214556034,5.046820175438597,3.2424120913016656,6.987577639751553,0.0,1.3327396021699816,0.0,0.0,0.0,0.0,1.756072380106572,3.3655662898252827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0065760737685028,0.0,2.87902786779002,0.0,0.0,1.0216429954809554,1.7788938334392879,0.0,5.855345911949686,0.0,0.0,1.0164095987039725,0.0,0.0,0.0,5.217419777341193,0.0,0.0,2.522622478386167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.4426275597715037,1.815997961833692,0.9760213414634146,0.0,0.0,0.0,1.6488018402891886,0.04987451894608359,1.6488018402891886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2022
Moquegua,0.0,0.0,4.2746259196896625,0.0,0.0,3.7634177714761807,0.0,0.0,2.7048219094558204,0.0,0.0,0.0,0.0,0.0,0.9,0.0,2.525308399652641,0.9721678321678322,0.0,0.0,0.0,0.0,2.9999999999999996,0.0,4.464424088578633,0.0,0.0,0.0,3.572033898305085,2.3246599093520506,0.0,1.4999999999999998,0.0,0.0,1.4305713724720202,4.52703267160517,1.5777394329256509,1.4565051714752313,0.0,1.8,0.0,0.0,2.1748574719262885,2.0,0.0,0.0,1.6725165479190824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882814614343708,0.0,0.9897435897435898,0.0,0.0,0.0,1.2258566700747036,3.7040124614186403,1.9342638379326849,0.0,1.1909066737569793,1.910061572482071,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9758164801361344,5.531600810536981,0.0,0.0,0.0,14.849907166728556,0.0,2.737451737451738,0.0,2.164810126582278,0.0,2.300778136268742,2.9576048830747603,0.0,2.4506930384675285,4.326314071172054,0.0,2.0,2.555797565663037,2.2720379702332125,0.0,2.9319702357434485,1.9210985269594218,2.29024926686217,2.63030303030303,2.382741219751039,0.0,5.7481539297249995,0.0,2.8409003804021395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063818435835966,0.0,0.0,0.0,13.0,0.0,0,0.0,0.0,0.0,0.0,2.8,8.923641922828665,1.9882978723404257,0.0,1.75,0.0,1.5528576415165756,0.10338340873270442,0.0,0.0,0.0,0.0,0.0,0.0,0.05451287104323192,0.0,0.0,0.0,,,,,,,,,,,,,,,,2022
Pasco,0.0,3.332547711932323,1.1999999999999997,0.0,0.0,0.0,1.8474667701466734,3.266494466372572,1.7653753842734916,0.0,0.0,0.0,1.4862395575928826,0.7767324752186034,0.0,0.0,2.401151089553319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8626735944642974,0.0,0.0,0.0,2.528023569579823,0.8950902585786307,0.0,0.0,0.0,2.9166322209310485,1.9884195330164316,3.6214706368828753,0.8633750206320387,0.0,0.0,1.275,0.0,0.0,1.1881115913742133,1.536001915521103,0.0,0.0,1.3403387112407397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.894834557743168,0.0,1.039221349880502,2.1718717699026353,0.8175758832239888,0.0,0.0,2.4443673232066283,0.0,7.689333822592449,11.77004302005096,0.0,0.0,0.0,0.0,0.0,3.0005243541961186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.06,3.5079814624098864,0.0,0.8872549019607843,1.311904761904762,0.0,0.0,0.0,0.0,1.2840932117527861,0.0,0.0,0.0,1.875841065932658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0,0.0,0.0,0.0,2.049035294324066,0.0,0.0,2.310706123392874,1.5039974211427802,1.0712748726535812,3.3156752357155557,2.424245374878286,0.4963972439082695,1.8474667701466734,0.1263083642087596,1.8474667701466734,0.0,0.0,0.0,0.0,0.0,0.491257638315151,0.5429419464134491,,,,,,,,,,,,,,,,2022
Piura,0.0,0.0,5.985017667844523,0.0,0.0,0.0,1.4828960997546043,2.6397082906857725,2.207496570644719,0.0,0.0,0.0,0.0,0.0,1.054886980474763,0.0,1.930924092409241,1.1962089087726124,0.0,0.0,0.0,0.0,0.0,3.4159270101483217,3.4836403508771925,0.0,4.309560524286816,0.0,2.559117647058823,0.0,0.0,0.0,0.0,0.0,1.6178113945687045,1.9319252283509167,1.3115923045435938,0.0,4.993992015968064,0.0,1.1567275383491598,0.0,1.8267783857729138,1.270707423580786,0.0,0.0,1.541518609911577,7.504712742980561,0.0,0.0,1.2,1.2209899354796403,0.0,0.0,0.0,0.0,1.223181997242466,0.0,3.1922119815668206,0.0,1.5241973624374714,1.7718624719101124,0.0,1.5427010550996483,1.2699252136752135,0.0,0.0,0.0,0.0,0.0,5.636159853008729,7.420116566584246,0.0,0.0,0.0,0.0,0.0,1.1308534067446663,0.0,1.3077926421404684,1.3811170880401649,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3494351771318107,1.4626923076923077,1.51,0.0,0.9304652777748392,0.0,0.0,0.0,0.0,0.733006416131989,0.0,0.0,0.0,2.2201646090534974,0.0,0.0,0.0,0.0,0.0,0.0,1.8076532137518686,0.0,1.2941399704287826,0.0,0.0,3.644230712924527,0.0,0.0,6.196147065646021,4.515323253353508,0.24274257351443487,0,0.18779063409888092,0.0,1.3859420289855071,2.4320087336244542,1.4010712959524694,0.0,1.5496223776223776,0.0,1.0359842914723394,0.0,0.0,0.7658493223024115,1.4828960997546043,0.0,1.4828960997546043,0.0,0.0,0.0,0.0,0.31262040414127423,0.0,0.0,,,,,,,,,,,,,,,,2022
Puno,0.0,0.0,2.1649083842309826,0.0,0.0,0.9699282786885247,1.7488135593220338,2.0187234730972006,0.0,1.451551073062038,0.0,0.0,0.0,0.7864910313901344,1.1513719699766212,5.339863233079125,1.8458233783810958,0.908373856424627,0.0,0.0,0.0,0.0,0.0,0.0,2.314501697007097,0.0,0.0,0.0,2.611303036435295,2.277602131839841,0.0,1.4923076923076926,0.0,2.5,2.1459240715535683,2.451413963891996,0.0,0.0,3.3917570498915404,1.5885132059551696,0.0,0.0,1.564730081161874,2.120698148016222,0.0,0.0,1.609124680041064,0.0,0.0,0.0,0.0,0.0,2.0816366260530996,0.0,3.908974395857305,0.0,0.0,0.0,1.4535269709543568,5.961220988573464,0.0,1.8163949916197433,0.0,2.0020287925129914,1.214910394265233,0.8014538014214948,0.0,0.0,5.8883161512027495,0.0,8.458305785123967,13.99073253833049,0.0,0.0,0.0,0.0,0.0,3.8663780038969473,0.0,0.0,0.0,2.060343974263796,0.0,0.0,0.0,0.0,0.7344152744630073,0.0,0.0,0.9980387761963465,0.0,1.0263157894736843,0.0,0.0,1.214667478777266,0.0,0.0,0.0,1.0985510527507358,0.0,0.9953541276982962,0.0,0.0,0.0,2.5163257215350456,0.0,0.0,0.9308343409915361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7453611556982344,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.8699662095010934,0.0,3.536199095022624,2.4894529689123313,2.8031593406593407,1.0889189166645814,2.85639550370252,0.0,0.4291316662322743,1.7488135593220338,0.0,1.7488135593220338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2022
San Martín,0.0,2.138057742782152,0.0,0.0,0.0,0.0,1.1626389411810918,0.0,0.0,0.0,0.0,0.0,2.7941176470588234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0320458010467912,6.3037222530054455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.214510735456143,0.0,0.0,0.0,4.102758630254781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3540540540540541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.1227664036572826,0.0,0.0,0.8145805843228892,0.0,0.5,0.0,0.0,0.0,0.6100000000000001,7.8347169584039165,10.896727610050942,0.7181615736731413,0.0,0.0,0.0,0.0,0.6021739130434783,0.0,0.0,0.4450615528758081,0.9062599328977575,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.6154929577464789,1.6179346405228756,0.0,0.0,0.7040666082383874,0.7990923029745477,0.0,0.0,0.0,0.0,0.296602504051476,0.0,0.6395766463752076,0.5676763753133106,1.3154534606205253,0.0,0.0,1.0223004931065713,0.5,12.722264494251926,0.0,0.0,0.0,0.5935528596187175,0.0,0.7312584573748308,3.3664723032069976,0.7654125508425336,0.0,2.956979096426163,0.0,0.04818470256771466,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0204031668251299,1.7365650617197586,0.7072663281352592,0.0,0.0,0.0,1.1626389411810918,0.03497996365273787,1.1626389411810918,0.0,0.0,0.0,0.0,0.026745610585134985,0.0,0.0,,,,,,,,,,,,,,,,2022
Tacna,1.65,3.103396198614999,4.129787234042553,0.0,1.1644333843797856,0.0,0.0,0.0,4.516778523489933,0.0,1.7352164212405177,1.9770773638968482,0.0,0.0,1.2404236268876117,0.0,0.0,1.0552196764391886,0.0,1.7384615384615385,1.8462111801242236,2.0205457463884433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8228047182175624,0.0,1.6654350996596985,0.0,0.0,0.0,5.1152803738317765,3.4848787699586046,0.0,0.0,0.0,1.2200250626566418,1.6935,0.0,0.0,0.0,0.0,1.9273761752447416,5.394594594594595,1.2307836358398156,0.0,3.681631284916201,0.0,0.0,1.8765853658536586,4.947569721115538,1.728658536585366,1.0093727253264826,0.0,0.0,0.0,1.3966939749040752,1.7,4.7745098039215685,0.0,0.0,2.500420615781504,0.0,2.0352009091785086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.538888888888889,0.0,0.0,0.0,9.411764705882353,0.0,2.6509259259259257,0.0,0.0,0.0,3.759946236559139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0058777429467085,0.0,4.214598540145985,2.0202020202020203,0.9934400807818529,0.0,0.0,0.0,5.2613240418118465,0.0,3.104414261460102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3617069831127337,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.599443796537185,0.0,0.0,2.0,4.3338961038961035,3.039485766758494,0.49264208204615817,0.0,0.0,0.0,0.0,0.0,0.0,0.48330413381721093,0.0,0.0,0.0,,,,,,,,,,,,,,,,2022
Tumbes,0.0,3.8330373001776197,0.0,0.0,0.0,0.0,1.5018151188021027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1856524873828407,0.0,0.0,0.0,3.55638166047088,0.0,0.0,0.0,0.0,1.6510044642857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.087482685718452,0.0,0.0,1.4881517907787052,0.0,1.333498840710387,0.0,0.0,0.0,1.1789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9858419382276813,0.0,0.0,0.0,0.0,0.0,0.9950893981364896,0.0,1.5082452431289641,0.0,1.7070797419634631,0.0,0.0,1.298460071887164,0.0,0.527906976744186,0.0,0.0,3.0,0.0,7.1865857098292025,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.3894017899199245,1.9663184457299272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.397699262754659,0.0,0.0,1.0,1.263348320425602,0.0,0.0,0.0,0.0,1.2880118694362017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.291896653688828,1.0,0.0,0.0,0.8450381679389314,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.5,0.0,1.502486707405021,0.0,0.9718579047083915,0.0,0.0,0.0,1.5018151188021027,0.0,1.5018151188021027,0.0,0.0,0.0,0.0,0.17168853610409532,0.0,0.0,,,,,,,,,,,,,,,,2022
