Región,sembrada,d-m-y,cosechada,produccion,rendimiento,precio
Tacna,198,1/10/2022,183,8420,46010.928961748636,0.476270783847981
Tumbes,0,1/10/2022,0,0,0,0
Ucayali,0,1/10/2022,0,0,0,0
Nacional,3177.5,1/10/2021,2984,160140.86899999998,53666.51105898124,0.21545257925383188
Amazonas,0,1/10/2021,0,0,0,0
Áncash,56,1/10/2021,63,1004,15936.507936507936,0.5947211155378487
Apurímac,0,1/10/2021,0,0,0,0
Arequipa,1500,1/10/2021,1324,81712.169,61716.13972809667,0.23803149528438058
Ayacucho,0,1/10/2021,0,0,0,0
Cajamarca,81,1/10/2021,38,323.5,8513.157894736842,0.9567233384853169
Callao,0,1/10/2021,0,0,0,0
Cusco,0,1/10/2021,0,0,0,0
Huancavelica,0,1/10/2021,0,0,0,0
Huánuco,32,1/10/2021,26,547,21038.46153846154,0.2286837294332724
Ica,0,1/10/2021,0,0,0,0
Junín,0,1/10/2021,0,0,0,0
La Libertad,309.5,1/10/2021,258.5,13751.5,53197.292069632495,0.18811475111805986
Lambayeque,99,1/10/2021,104,3734,35903.846153846156,0.21345474022495983
Lima,822,1/10/2021,881.5,47611.4,54011.798071469086,0.14393275560054944
Lima Metropolitana,88,1/10/2021,86,2870.3,33375.58139534884,0.12175155907048041
Loreto,0,1/10/2021,0,0,0,0
Moquegua,7,1/10/2021,0,0,0,0
Pasco,0,1/10/2021,0,0,0,0
Piura,0,1/10/2021,0,0,0,0
Puno,0,1/10/2021,0,0,0,0
San Martín,0,1/10/2021,0,0,0,0
Tacna,183,1/10/2021,203,8587,42300.492610837435,0.4
Tumbes,0,1/10/2021,0,0,0,0
Ucayali,0,1/10/2021,0,0,0,0
Nacional,3056.5,1/10/2020,3022,156500.527,51787.07048312376,0.16423662196357974
Amazonas,0,1/10/2020,0,0,0,0
Áncash,66,1/10/2020,72,1460,20277.777777777777,0.46202054794520553
Apurímac,0,1/10/2020,0,0,0,0
Arequipa,1267,1/10/2020,1527,88770.057,58133.6326129666,0.1539042020666947
Ayacucho,0,1/10/2020,0,0,0,0
Cajamarca,65,1/10/2020,22,203,9227.272727272726,0.9472906403940887
Callao,0,1/10/2020,0,0,0,0
Cusco,0,1/10/2020,0,0,0,0
Huancavelica,0,1/10/2020,0,0,0,0
Huánuco,30.5,1/10/2020,25,551,22040,0.2301578947368421
Ica,0,1/10/2020,0,0,0,0
Junín,0,1/10/2020,0,0,0,0
La Libertad,252,1/10/2020,243,13253,54539.09465020576,0.18078472798611636
Lambayeque,85,1/10/2020,68,2280,33529.41176470588,0.18464912280701753
Lima,975,1/10/2020,774,38059.520000000004,49172.50645994832,0.13892197274164256
Lima Metropolitana,97,1/10/2020,88,3023.6000000000004,34359.09090909092,0.10742327027384574
Loreto,0,1/10/2020,0,0,0,0
Moquegua,0,1/10/2020,1,58.35,58350,0.05
Pasco,0,1/10/2020,0,0,0,0
Piura,0,1/10/2020,0,0,0,0
Puno,0,1/10/2020,0,0,0,0
San Martín,0,1/10/2020,0,0,0,0
Tacna,219,1/10/2020,202,8842,43772.27722772278,0.2957928070572269
Tumbes,0,1/10/2020,0,0,0,0
Ucayali,0,1/10/2020,0,0,0,0
Nacional,2856,1/10/2019,3101.5,160377.30899999998,51709.595034660655,0.17560874144608574
Amazonas,0,1/10/2019,0,0,0,0
Áncash,19,1/10/2019,50,1043,20860,0.35000000000000003
Apurímac,0,1/10/2019,0,0,0,0
Arequipa,1240,1/10/2019,1466,86149.03,58764.68622100955,0.18254874953322167
Ayacucho,0,1/10/2019,0,0,0,0
Cajamarca,24,1/10/2019,0,0,0,0
Callao,0,1/10/2019,0,0,0,0
Cusco,0,1/10/2019,0,0,0,0
Huancavelica,0,1/10/2019,0,0,0,0
Huánuco,25.5,1/10/2019,21,482,22952.380952380954,0.22701244813278007
Ica,0,1/10/2019,0,0,0,0
Junín,0,1/10/2019,0,0,0,0
La Libertad,224,1/10/2019,239.5,13698.2,57194.98956158665,0.15
Lambayeque,84,1/10/2019,126,4069,32293.65079365079,0.14834848857213073
Lima,901.5,1/10/2019,844,39568.25,46881.81279620853,0.13197753249132826
Lima Metropolitana,113,1/10/2019,122,4238.829,34744.49999999999,0.12379826834250686
Loreto,0,1/10/2019,0,0,0,0
Madre de Dios,0,1/10/2019,0,0,0,0
Moquegua,6,1/10/2019,0,0,0,0
Pasco,0,1/10/2019,0,0,0,0
Piura,0,1/10/2019,0,0,0,0
Puno,0,1/10/2019,0,0,0,0
San Martín,0,1/10/2019,0,0,0,0
Tacna,219,1/10/2019,233,11129,47763.94849785408,0.3196648396082308
Tumbes,0,1/10/2019,0,0,0,0
Ucayali,0,1/10/2019,0,0,0,0
Nacional,3027.5,1/11/2022,2711,134025.239,49437.565105127265,0.19718018089115288
Amazonas,0,1/11/2022,0,0,0,0
Áncash,60,1/11/2022,61,1278,20950.819672131147,0.7178169014084507
Apurímac,0,1/11/2022,0,0,0,0
Arequipa,1418,1/11/2022,1166,63218.60900000001,54218.36106346485,0.16376506907958066
Ayacucho,0,1/11/2022,0,0,0,0
Cajamarca,2,1/11/2022,0,0,0,0
Callao,0,1/11/2022,0,0,0,0
Cusco,0,1/11/2022,0,0,0,0
Huancavelica,0,1/11/2022,0,0,0,0
Huánuco,44,1/11/2022,27,539,19962.962962962964,0.28599257884972173
Ica,0,1/11/2022,0,0,0,0
Junín,0,1/11/2022,0,0,0,0
La Libertad,278.5,1/11/2022,273,14011.5,51324.17582417582,0.16512864432787352
Lambayeque,115,1/11/2022,95,2245,23631.57894736842,0.23991091314031182
Lima,858,1/11/2022,833,42360.4,50852.82112845138,0.18875411941341438
Lima Metropolitana,56,1/11/2022,80,2147.73,26846.625,0.16744236938535106
Loreto,0,1/11/2022,0,0,0,0
Moquegua,18,1/11/2022,6,408,68000,0.05999999999999999
Pasco,0,1/11/2022,0,0,0,0
Piura,0,1/11/2022,0,0,0,0
Puno,0,1/11/2022,0,0,0,0
San Martín,0,1/11/2022,0,0,0,0
Tacna,178,1/11/2022,170,7817,45982.352941176476,0.48234616860688245
Tumbes,0,1/11/2022,0,0,0,0
Ucayali,0,1/11/2022,0,0,0,0
Nacional,2847,1/11/2021,3119,162300.01,52035.91215133056,0.1914483609705261
Amazonas,0,1/11/2021,0,0,0,0
Áncash,65,1/11/2021,59,1222,20711.86440677966,0.5710147299509002
Apurímac,0,1/11/2021,0,0,0,0
Arequipa,1427,1/11/2021,1279,77339.36,60468.61610633307,0.19198993112950505
Ayacucho,0,1/11/2021,0,0,0,0
Cajamarca,45,1/11/2021,29,252,8689.655172413793,0.9865079365079364
Callao,0,1/11/2021,0,0,0,0
Cusco,0,1/11/2021,0,0,0,0
Huancavelica,0,1/11/2021,0,0,0,0
Huánuco,27,1/11/2021,28,621,22178.571428571428,0.22273752012882447
Ica,0,1/11/2021,0,0,0,0
Junín,0,1/11/2021,0,0,0,0
La Libertad,233.5,1/11/2021,213,11224.6,52697.65258215963,0.18725121607896938
Lambayeque,43,1/11/2021,188,6010,31968.08510638298,0.23722129783693843
Lima,772.5,1/11/2021,1043,54531.8,52283.60498561841,0.13842123311535653
Lima Metropolitana,45,1/11/2021,87,2837.2500000000005,32612.068965517246,0.1248087056128293
Loreto,0,1/11/2021,0,0,0,0
Moquegua,19,1/11/2021,0,0,0,0
Pasco,0,1/11/2021,0,0,0,0
Piura,0,1/11/2021,0,0,0,0
Puno,0,1/11/2021,0,0,0,0
San Martín,0,1/11/2021,0,0,0,0
Tacna,170,1/11/2021,193,8262,42808.290155440416,0.4489227789881385
Tumbes,0,1/11/2021,0,0,0,0
Ucayali,0,1/11/2021,0,0,0,0
Nacional,2922,1/11/2020,2956.5,151498.42500000002,51242.491121258245,0.17397883311328152
Amazonas,0,1/11/2020,0,0,0,0
Áncash,55,1/11/2020,69,1428,20695.652173913044,0.45100840336134446
Apurímac,0,1/11/2020,0,0,0,0
Arequipa,1272,1/11/2020,1448,81892.685,56555.72168508287,0.17468576711094527
Ayacucho,0,1/11/2020,0,0,0,0
Cajamarca,31,1/11/2020,16,158,9875,0.9911392405063291
Callao,0,1/11/2020,0,0,0,0
Cusco,0,1/11/2020,0,0,0,0
Huancavelica,0,1/11/2020,0,0,0,0
Huánuco,43,1/11/2020,21.5,458,21302.325581395347,0.25065502183406113
Ica,0,1/11/2020,0,0,0,0
Junín,0,1/11/2020,0,0,0,0
La Libertad,293,1/11/2020,182,10037,55148.35164835165,0.1797070837899771
Lambayeque,93,1/11/2020,100,3043,30430,0.20026289845547157
Lima,856,1/11/2020,849,43197.200000000004,50880.094228504124,0.13511447501226934
Lima Metropolitana,71,1/11/2020,76,2675.62,35205.52631578947,0.11668686136297382
Loreto,0,1/11/2020,0,0,0,0
Moquegua,0,1/11/2020,4,229.92,57480,0.05
Pasco,0,1/11/2020,0,0,0,0
Piura,0,1/11/2020,0,0,0,0
Puno,0,1/11/2020,0,0,0,0
San Martín,0,1/11/2020,0,0,0,0
Tacna,208,1/11/2020,191,8379,43869.10994764398,0.3059076262083781
Tumbes,0,1/11/2020,0,0,0,0
Ucayali,0,1/11/2020,0,0,0,0
Nacional,2968.5,1/11/2019,2897.5,147908.699,51047.00569456428,0.1681439281674704
Amazonas,0,1/11/2019,0,0,0,0
Áncash,33,1/11/2019,37,734,19837.83783783784,0.35158038147138965
Apurímac,0,1/11/2019,0,0,0,0
Arequipa,1318,1/11/2019,1171,68211.799,58250.89581554227,0.18193604100662994
Ayacucho,0,1/11/2019,0,0,0,0
Cajamarca,44,1/11/2019,28,224,8000,1
Callao,0,1/11/2019,0,0,0,0
Cusco,0,1/11/2019,0,0,0,0
Huancavelica,0,1/11/2019,0,0,0,0
Huánuco,34,1/11/2019,24,527,21958.333333333332,0.22510436432637573
Ica,0,1/11/2019,0,0,0,0
Junín,0,1/11/2019,0,0,0,0
La Libertad,238.5,1/11/2019,205.5,11772.6,57287.59124087591,0.15
Lambayeque,58,1/11/2019,60,2018,33633.333333333336,0.1150743310208127
Lima,925,1/11/2019,1049,50253.799999999996,47906.387035271684,0.12532457247014156
Lima Metropolitana,110,1/11/2019,90,3307.5,36750,0.1309687074829932
Loreto,0,1/11/2019,0,0,0,0
Madre de Dios,0,1/11/2019,0,0,0,0
Moquegua,9,1/11/2019,0,0,0,0
Pasco,0,1/11/2019,0,0,0,0
Piura,0,1/11/2019,0,0,0,0
Puno,0,1/11/2019,0,0,0,0
San Martín,0,1/11/2019,0,0,0,0
Tacna,199,1/11/2019,233,10860,46609.44206008584,0.28819060773480665
Tumbes,0,1/11/2019,0,0,0,0
Ucayali,0,1/11/2019,0,0,0,0
Nacional,3141.5,1/12/2022,2954.75,144256.96,48822.05262712581,0.19573969602575847
Amazonas,0,1/12/2022,0,0,0,0
Áncash,49,1/12/2022,48,985,20520.833333333332,0.7153705583756345
Apurímac,0,1/12/2022,0,0,0,0
Arequipa,1328,1/12/2022,1183,63112.50999999999,53349.543533389675,0.1622437611814203
Ayacucho,0,1/12/2022,0,0,0,0
Cajamarca,40,1/12/2022,0,0,0,0
Callao,0,1/12/2022,0,0,0,0
Cusco,0,1/12/2022,0,0,0,0
Huancavelica,0,1/12/2022,0,0,0,0
Huánuco,46,1/12/2022,26.25,541,20609.52380952381,0.2926062846580406
Ica,0,1/12/2022,0,0,0,0
Junín,0,1/12/2022,0,0,0,0
La Libertad,255.5,1/12/2022,311.5,14691,47162.11878009631,0.17156081954938399
Lambayeque,145,1/12/2022,181,5609,30988.950276243097,0.29983954359065784
Lima,990,1/12/2022,970,49896.700000000004,51439.8969072165,0.18236636891818492
Lima Metropolitana,72,1/12/2022,79,2107.75,26680.379746835442,0.16494484640018975
Loreto,0,1/12/2022,0,0,0,0
Moquegua,10,1/12/2022,10,672,67200,0.05999999999999999
Pasco,0,1/12/2022,0,0,0,0
Piura,0,1/12/2022,0,0,0,0
Puno,0,1/12/2022,0,0,0,0
San Martín,0,1/12/2022,0,0,0,0
Tacna,206,1/12/2022,146,6642,45493.150684931505,0.5186088527551942
Tumbes,0,1/12/2022,0,0,0,0
Ucayali,0,1/12/2022,0,0,0,0
Nacional,3025,1/12/2021,2683.5,134898.934,50269.77231227874,0.17869544039539995
Amazonas,0,1/12/2021,0,0,0,0
Áncash,43,1/12/2021,60,1253,20883.333333333332,0.548515562649641
Apurímac,0,1/12/2021,0,0,0,0
Arequipa,1432,1/12/2021,1273,72734.544,57136.32678711704,0.15075202396264417
Ayacucho,0,1/12/2021,0,0,0,0
Cajamarca,27,1/12/2021,9,67,7444.444444444444,1.1343283582089552
Callao,0,1/12/2021,0,0,0,0
Cusco,0,1/12/2021,0,0,0,0
Huancavelica,0,1/12/2021,0,0,0,0
Huánuco,47,1/12/2021,26.5,582,21962.264150943396,0.2120274914089347
Ica,0,1/12/2021,0,0,0,0
Junín,0,1/12/2021,0,0,0,0
La Libertad,220,1/12/2021,212.5,11029,51901.17647058823,0.1886861909511288
Lambayeque,124,1/12/2021,120,3550,29583.333333333332,0.25
Lima,865,1/12/2021,732.5,35481.8,48439.317406143346,0.16175785895867736
Lima Metropolitana,81,1/12/2021,76,2480.59,32639.34210526316,0.1266935285557065
Loreto,0,1/12/2021,0,0,0,0
Moquegua,4,1/12/2021,10,580,58000,0.05
Pasco,0,1/12/2021,0,0,0,0
Piura,0,1/12/2021,0,0,0,0
Puno,0,1/12/2021,0,0,0,0
San Martín,0,1/12/2021,0,0,0,0
Tacna,182,1/12/2021,164,7141,43542.682926829264,0.4485366195210755
Tumbes,0,1/12/2021,0,0,0,0
Ucayali,0,1/12/2021,0,0,0,0
Nacional,2814.5,1/12/2020,2856.5,145182.788,50825.41151759147,0.1662762593455637
Amazonas,0,1/12/2020,0,0,0,0
Áncash,39,1/12/2020,45,929,20644.444444444445,0.4696447793326157
Apurímac,0,1/12/2020,0,0,0,0
Arequipa,1162,1/12/2020,1413,81531.758,57701.17338995046,0.1590613366879689
Ayacucho,0,1/12/2020,0,0,0,0
Cajamarca,40,1/12/2020,21,189,9000,0.6
Callao,0,1/12/2020,0,0,0,0
Cusco,0,1/12/2020,0,0,0,0
Huancavelica,0,1/12/2020,0,0,0,0
Huánuco,43,1/12/2020,20.5,436,21268.29268292683,0.23614678899082567
Ica,0,1/12/2020,0,0,0,0
Junín,0,1/12/2020,0,0,0,0
La Libertad,221,1/12/2020,221.5,11749,53042.88939051919,0.17567197208273047
Lambayeque,90,1/12/2020,68,1825,26838.235294117647,0.19955068493150685
Lima,919.5,1/12/2020,808.5,37418.5,46281.385281385286,0.14652083862260643
Lima Metropolitana,81,1/12/2020,78,2683.7999999999997,34407.6923076923,0.11102317609359864
Loreto,0,1/12/2020,0,0,0,0
Moquegua,6,1/12/2020,15,862.73,57515.333333333336,0.049999999999999996
Pasco,0,1/12/2020,0,0,0,0
Piura,0,1/12/2020,0,0,0,0
Puno,0,1/12/2020,0,0,0,0
San Martín,0,1/12/2020,0,0,0,0
Tacna,213,1/12/2020,166,7558,45530.12048192771,0.3
Tumbes,0,1/12/2020,0,0,0,0
Ucayali,0,1/12/2020,0,0,0,0
Nacional,2755.5,1/12/2019,2848.5,141682.46999999997,49739.32596103212,0.1676932728516097
Amazonas,0,1/12/2019,0,0,0,0
Áncash,43,1/12/2019,60,1232,20533.333333333336,0.36
Apurímac,0,1/12/2019,0,0,0,0
Arequipa,1154,1/12/2019,1242,69296.73,55794.46859903381,0.16578327289036585
Ayacucho,0,1/12/2019,0,0,0,0
Cajamarca,45,1/12/2019,0,0,0,0
Callao,0,1/12/2019,0,0,0,0
Cusco,0,1/12/2019,0,0,0,0
Huancavelica,0,1/12/2019,0,0,0,0
Huánuco,42,1/12/2019,21.5,473,22000,0.2152642706131078
Ica,35,1/12/2019,0,0,0,0
Junín,0,1/12/2019,0,0,0,0
La Libertad,242.5,1/12/2019,244,14067,57651.639344262294,0.15000000000000002
Lambayeque,56,1/12/2019,3,33,11000,0.16
Lima,857,1/12/2019,939,41376.799999999996,44064.749733759316,0.142200605170047
Lima Metropolitana,80,1/12/2019,99,3499.9000000000005,35352.52525252526,0.12792194062687504
Loreto,0,1/12/2019,0,0,0,0
Madre de Dios,0,1/12/2019,0,0,0,0
Moquegua,8,1/12/2019,6,332.03999999999996,55339.99999999999,0.05547042524996988
Pasco,0,1/12/2019,0,0,0,0
Piura,0,1/12/2019,0,0,0,0
Puno,0,1/12/2019,0,0,0,0
San Martín,0,1/12/2019,0,0,0,0
Tacna,193,1/12/2019,234,11372,48598.290598290594,0.2866997889553289
Tumbes,0,1/12/2019,0,0,0,0
Ucayali,0,1/12/2019,0,0,0,0
