Región,Acelga,Ají,Ajo ,Albahaca,Apio,Arracacha,Arroz cáscara,Arveja grano seco,Arveja grano verde,Avena grano,Berenjena,Betarraga,Brócoli,Caigua,Calabaza,Camote,Cañihua,Cebada grano,Cebolla cabeza,Cebolla    china,Col ,Coliflor,Culantro ,Espinaca,Fresa,Frijol castilla,Frijol seco,Frijol verde,Frijol loctao,Garbanzo,Haba seca,Haba verde,Kiwicha,Lechuga,Lenteja,Maca,Maíz a. duro,Maíz amiláceo,Maíz choclo,Maíz morado,Maní,Mashua,Melón,Nabo,Oca,Olluco,Pallar seco,Pallar verde,Papa,Páprika,Pepinillo ,Pepino,Perejil,Pimiento,Piquillo,Pituca,Poro,Quinua,Rabanito,Sandía,Sorgo grano,Soya,Tarhui,Tomate,Trigo,Vainita,Yuca,Zanahoria,Zapallo,Zarandaja,Aceituna,Achiote,Aguaje,Anona,Cacao,Café pergamino,Caimito,Camu camu,Capuli,Carambola,Cerezo,Chirimoya,Cirolero,Ciruela,Coco,Cocona,Copoazú,Damasco,Dátil,Granada,Guanabana,Guayaba,Guinda,Higo,Huasai,Lima,Limón dulce ,Limón sutíl,Lucuma,Mamey,Mandarina,Mango,Manzana,Marañón,Melocotón,Membrillo,Naranja,Nispero,Nuez,Pacae ,Palma aceitera,Palta,Pan de árbol,Pecana,Pera,Pijuayo,Pomarrosa,Sacha inchi,Sauco,Tamarindo,Tangelo,Taperibá,Té,Toronja,Umari,Ungurahui,Uva,Zapote,Aguaymanto,Alcachofa,Algodón rama,Arandanos,Caña para alcohol,Caña para azúcar,Caña para etanol,Espárrago,Frijol de palo,Granadilla,Maracuyá ,Orégano,Papaya,Piña,Plátano,Rocoto,Tumbo,Tuna,Alfalfa,Avena forrajera,Braquearia,Cebada forrajera,Grama azul,Grama chilena,Gramalote,Maíz chala,Pasto elefante,Rye grass,Trebol,,,,Año
Ica,0.0,1.2138961064071432,0.0,0.9168957790277587,0.0,0.0,0.0,0.0,3.164877160054167,0.0,-,0.9882449318193601,0.0,0.0,0.0,0.8608804025942395,0.0,1.311266892047496,0.7847765743301808,0.9326671633451292,0.0,0.0,0,0.9183142290786867,0.0,3.3302581724905074,5.217154342040634,2.6944842406876783,5.0,5.07817679558011,0.0,2.0,0.0,0.9180406195207482,0.0,0.0,1.3206597422952855,2.3152649101162734,1.0381362277288901,2.774356608245425,0.0,0.0,0.7623768050860162,0.9414254784284205,0.0,1.8494505494505495,4.580909032152868,2.131703542599021,1.0487312996147367,5.626662058228926,0.9628700451580532,1.1200209626545752,0,1.9563310665869844,0.0,0.0,0.0,3.9941776055161777,0.9115345337274927,0.6274894875404122,0.0,0.0,0.0,1.046685066818599,2.3638797194140704,0.0,0.9524742386348702,1.0,0.6315711295915362,0.0,2.9954699563991123,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7089256282602414,0.0,0.9850504960247514,0.0,0.0,0,0.0,2.5272972279260775,0.8579969555965098,2.6441131498470947,1.2759259259259257,0.0,2.5838878196315647,0,1.5,0.0,1.3266175523711123,2.4243082022407294,0.0,1.2963525615658364,1.1369927718981885,1.4148496359607474,0.0,2.106554392353208,1.0,1.31845675271443,0.0,0,1.8197400519896019,0.0,5.162490256400665,0,15.330613497717412,1.9816539263377342,0.0,0.0,0.0,0.0,0.0,0.8774504958518335,0.0,0.0,0.9881828316610926,0,0,1.585015315387109,0.0,0,4.078673973280194,4.665153114972749,6.6356592253956155,0.0,0,0.0,4.060236215845208,0.0,2.7761194029850746,0.9920649233543736,0.0,2.0069885057471266,0.0,1.1696025953872278,0.0,0,2.033743400211193,0.2529007606319943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2021
Junín,1.5897382761531966,1.6013108736973194,5.163466062371858,0.0,0.8297361432849314,0.0,0.8942992804917124,2.882052976303552,2.5031602066595355,1.526487695749441,-,1.1675319182891797,1.3477313974591651,1.0730492439556885,0.7635623003194888,0.0,0.0,1.497775330233501,0.7723887005649718,0.0,0.696806054386865,0.7417343265052764,0,1.3522153900795806,0.0,0.0,3.0994387891153465,0.0,3.5,0.0,2.6015389307499115,0.8950286329485065,0.0,1.4817787459567526,0.0,2.675940101143273,1.1094003564706907,2.8873309804120537,0.8393171952544252,2.936363636363636,3.977802144176113,0.6027782252464936,0.0,1.210580977666719,0.6289943342776205,0.9951232680437524,0.0,0.0,0.6899070053517288,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8039617940199335,3.9059985483678332,1.5381314878892733,0.0,0.0,2.784220654265555,4.158372182438602,0.919732441471572,1.8281131262718524,0.0,0.6156582722636437,0.4960580003704332,0.4241086072404827,0.0,0.0,3.4869171412614404,0,0.9487996535082291,8.025651483250266,8.69175913918184,1.566052416052416,0.0,0.0,0.9847619047619047,0.0,2.273172569706104,1.180580075662043,0.0,0.7284201573463747,0.9713800568833043,0,0.0,0.0,0.0,2.4142650891414044,1.4625298329355607,1.3083534458565533,0.0,0,0.48818384611024235,0.5100320974821624,0.8362282522196389,2.210528709494031,0.0,0.49008408401735737,0.9371238938053097,1.1303884234577304,1.4551989730423618,1.602664244626097,0.0,0.4803529306736137,1.0638141809290953,0,0.9299007143722003,0.0,1.359201745019498,0,0.0,1.4182879377431905,0.0,0.0,3.787304445601594,1.1926229508196722,0.0,0.719228670704783,0.0,0.0,0.8309960923099607,0,0,0.0,0.8658178625188159,0,2.855295549638646,0.0,0.0,0.0,0,0.0,0.0,0.0,1.5330177003630008,1.0670225763872874,5.179839199029126,0.9184112591170629,0.6665748856069111,0.8573821246424945,1.1708038660457276,0,1.1403647416413374,0.31641446256763783,0.8942992804917124,0.09993184052103017,0.8942992804917124,0.0,0.0,0.0,0.0,0.10766255723241833,0.2773166527890141,0.27161872988298585,,,,2021
La Libertad,1.1743249615581755,2.2559445295078775,6.673419455862205,0.0,1.5233819744766652,0.0,1.325868399176462,3.0727255505337063,2.4412171160731275,0.0,-,0.8604584233875555,1.556914061721423,1.382857142857143,0.0,0.7883488367595582,0.0,1.7356626526061156,0.6124987626170394,1.2537253368667236,0.6597029475229197,0.9640625,0,2.719853593611358,1.9204453441295548,2.845661797255423,3.962135186045943,0.0,6.1253894080996885,4.066552901023891,2.984652751713837,1.0696120492925605,5.209755686604886,1.5278279846228997,4.280380195934811,0.0,1.36093523781804,3.1397016442227232,1.5717281761112518,1.6456983718937448,7.617424242424242,1.0,0.7822429906542057,1.5276811594202897,0.9415172995780592,1.0601452282157673,0.0,0.0,0.9012436577359177,12.371621621621621,0.39168680633002173,1.7822191592005514,0,2.104462211822236,2.0,0.0,1.5533301128628516,5.43441274008567,0.8408749608926894,0.6054859524467098,0.0,0.0,5.659853343536551,1.5467281005342561,2.0977821403601076,2.1189806678383127,1.0119419431941892,0.8724469972126024,0.7127877759813406,3.5063671444321938,4.576284523993211,3.6000000000000005,0,0.0,4.14876608730264,4.366018243655022,0.0,0.0,1.5884248737373736,0.0,3.5705501618122972,1.96793272238784,0.0,1.0194524263717513,0.0,0.0,0,0.0,0.0,3.4624747678643515,3.433222553506656,2.3775881057268724,0.0,3.521545667447307,0,1.1252899264633371,0.0,1.03632025738677,3.2468844640166203,2.6648571545970574,2.7738648584404912,1.3266289802968279,1.2989660485693648,0.0,2.7582251757311136,2.173919901177046,1.2453479683449002,2.561821127120812,0,1.5790446642501692,0.0,3.7400784389477764,0,19.522891566265063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.248992720877155,0.0,0,3.5000000000000004,0.0,9.522230806562437,0.0,0,0.0,3.216155088305619,2.3899620413327707,2.6964528724368315,1.1882472874858212,0.0,1.1944434519542533,0.8683086298511545,1.2832102897149074,2.847914300464636,0,1.2590471531003724,0.3313140097934666,1.325868399176462,0.0,1.325868399176462,0.0,0.0,0.0,0.1887483643422544,0.29999999999999993,0.0,0.347826394455184,,,,2021
Lambayeque,0.0,0.0,0.0,0.0,0.0,0.0,1.1691688687362232,2.042398489140699,1.510232493387164,0.0,-,0.5,0.0,1.0270833333333333,0.0,0.5728867617393472,0.0,1.1166666666666667,1.0918927092541757,1.45,1.259,0.0,0,0.0,0.0,3.0637424018399866,3.96658160306229,0.0,3.3554726463756235,3.19945945945946,2.0,0.0,2.2,1.3,0.0,0.0,1.2212580955321601,1.7035876132930514,1.9440957378398536,0.0,0.0,0.0,0.5916074600355239,0.0,0.0,1.221875,3.2981620903454383,0.0,0.9269663590354271,8.642857142857142,0.3758271375464684,0.45,0,0.7164874551971325,0.7405293775450844,0.0,0.0,0.0,1.0,0.5448703058459157,0.0,0.0,0.0,1.3348910550458717,1.2231368186874307,0.0,1.261131144429683,0.8370510396975426,0.7803000652315721,3.275550704504862,0.0,0.0,0,0.0,6.235342019543975,10.617676176761767,0.0,0.0,0.0,0.0,0.0,2.2516129032258068,0.0,0.8900197628458496,1.0,0.0,0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,0.9065168539325843,0.9,0.6835141705585055,1.5,0.713557748113755,1.0,1.2076252895643822,0.0,0.0,0.0,0.0,0.653934575193094,0.0,0,0.685258711721225,0.0,4.026875601498849,0,0.0,0.0,0.0,0.8714285714285713,0.0,0.0,0.9363636363636364,0.0,0.0,0.0,0.65,0,0,2.684627547749272,0.0,0,0.0,4.244368514770143,6.5,0.08848887412819662,0,0.0,3.5130848484848487,3.1957208354559348,1.8062579281183933,1.0574808964232967,0.0,1.0329290479078228,0.0,2.10751768707483,0.0,0,0.5,0.26124076571589605,1.1691688687362232,0.0,1.1691688687362232,0.0,0.0,0.0,0.20867325588346652,0.0,0.0,0.0,,,,2021
Lima,0.0,1.8670397318378957,4.533322326867034,0.0,1.088254827156649,0.0,1.0,2.4936708860759493,1.909005403241945,0.0,-,1.5155324374797012,1.2987980573697937,1.1845180722891564,0.0,0.6769182032288557,0.0,1.8102337500252788,0.8331806995186228,1.3545112640565649,0.8199395932213475,1.298884445773227,0,1.7026919323357184,1.9387098732455927,2.627752625216299,5.461118331167317,2.0183716854836393,0.0,0.0,1.9922600141848343,1.414662096485394,0.0,1.702666064783212,1.5,0.0,1.207436184708739,2.6450823836829502,1.2512071548544,1.4906297056810407,2.8488413547237075,0.0,1.7040294618051814,0.9824600967200382,1.29736680955297,1.2543278404163054,2.2235294117647055,1.5915088171929774,0.7722033440932999,7.818360068005899,0.5375815203720072,0.7243626062322944,0,1.9819132856006365,0.0,0.0,0.8864621350364963,0.0,0.0,0.8118608007176427,0.0,0.0,0.0,1.1311452931352728,2.1056338028169015,1.5123246937733494,0.7888539524448902,0.4947503092957526,0.8630181793141443,0.0,1.9655972359328728,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.798121290646159,1.8989253731343287,1.4367669335641635,0.0,0.0,0,1.1753564154786151,0.0,1.6054853893834182,1.5088721264367817,1.1339181286549709,0.0,2.640919540229885,0,1.0896103896103895,0.0,1.419914346895075,2.136217114773056,0.0,1.2697721090499552,1.5605955442072896,0.8239911002820037,0.0,2.24067016227426,1.2425550870107498,1.3634754891184875,2.0115952955367913,0,1.3657894736842104,0.0,3.8959885957661857,0,18.773064182194616,1.6790135608048993,0.0,0.0,0.0,0.0,0.0,1.4887994001634388,0.0,0.0,1.6432525951557095,0,0,1.854136272175656,0.0,0,2.447816018012223,4.002519893221616,9.087190367191463,0.0,0,0.0,3.8450943208236468,1.18,2.3921368198011503,0.8121147613920989,0.0,1.5742017072399623,0.0,1.1755045514432865,1.7538461538461536,0,1.2343923653056292,0.31318680805648363,1.0,0.0,1.0,0.0,0.0,0.0,0.14632999378182077,0.936046511627907,0.1,0.0,,,,2021
Lima Metropolitana,0.8617229688117883,1.5473374703455691,2.045874886672711,0.855207684046687,0.7442358926582382,0.0,0.0,0.0,1.1310564508528886,0.0,-,0.8173113205238189,0.8882149298571596,0.9259935117599353,0.0,0.6855221214047853,0.0,1.7700706991358994,0.42290492116579065,0.7249932218836548,0.7846429934105368,0.8667808574498833,0,0.8771643357048169,2.3890209252079204,0.0,4.635409161091096,0.0,0.0,0.0,0.0,1.3,0.0,0.812102102340484,0.0,0.0,0.8252186189131666,3.135517420696828,1.6056047933331308,0.0,0.0,0.0,0.0,0.8105184497693778,0.0,0.0,0.0,0.0,0.4561235527183468,0.0,0.7479550706812204,0.0,0,1.2379183560087024,0.0,0.0,0.7191296232565697,6.466423820082358,0.8063593978255305,0.6,0.0,0.0,0.0,1.0606453704413787,1.5,1.1547847847847847,1.0433958652373663,0.6251277362994566,0.8136235570338486,0.0,3.660565879877291,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.972131147540984,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,2.5,0,0.0,0.0,0.0,2.579195931788396,0.0,0.9775351922317177,0.9502439024390245,1.0851893568158215,0.0,2.0439900867410157,1.2275223061084422,0.92,0.0,0,0.0,0.0,2.9165387099088753,0,20.581443298969074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.3586948596427266,0.0,0,0.0,3.15,0.0,0.0,0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.6936475409836066,0.0,0,1.9367264697764284,0.18985989492119087,0.0,0.0,0.0,0.0,0.0,0.0,0.11992381087021116,0.10497409326424871,0.0,0.0,,,,2021
Loreto,0.0,0.32723118279569896,0.0,0.0,0.0,0.0,0.6399375123145777,0.0,0.0,0.0,-,0.0,0.0,0.5215672514619883,0.0,0.0,0.0,0.0,0.0,1.3610234541577824,0.47363321799307967,0.0,0,0.0,0.0,0.8230971250971251,1.8847532729103729,0.0,0.0,0.0,0.0,0.0,0.0,0.5126950354609928,0.0,0.0,0.8043046430436814,0.0,0.42130723781388474,0.0,0.9860939691444599,0.0,0.5192792566549471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29992046276211126,0.3172093023255814,0,0.0,0.0,0.0,0.0,0.0,0.0,0.32081032702237516,0.0,0.0,0.0,0.364742198100407,0.0,0.0,0.38176875149316364,0.0,0.4535327177840226,0.0,0.0,2.608205128205128,0,0.31813531353135316,2.7390190735694824,2.762248828735034,0.2807130730050934,0.9166593352883675,0.0,0.40087970323264444,0.0,0.0,0.0,0.0,0.3758280618064918,0.3120376639864579,0,0.0,0.0,0.0,0.4214105263157895,0.271983842010772,0.0,0.0,0,0.3947482014388489,0.3925714285714287,0.9431583606267151,0.4432061068702291,0.0,0.4750090155066714,0.3024454828660436,0.0,0.3228547854785479,0.0,0.0,0.4723813512004466,0.0,0,0.2794066082265678,0.41161720339577623,0.473412454621614,0,0.0,0.0,0.2895965162623629,0.29302919708029196,1.216391982182628,0.0,0.0,0.0,0.3172030651340996,0.0,0.3209004053271568,0,0,0.0,0.37077365728900263,0,0.0,0.0,0.0,0.11100700724658873,0,0.0,0.0,0.0,0.5328342245989305,0.4675061728395062,0.0,0.43118781788859933,0.38014671686413465,0.3930758015449104,0.0,0,0.0,0.0,0.6399375123145777,0.11144246904139851,0.6399375123145777,0.0,0.0,0.0,0.0,0.11126715092816788,0.0,0.0,,,,2021
Madre de Dios,0.0,0.0,0.0,0.0,0.0,0.0,1.4338811504158733,0.0,0.0,0.0,-,0.0,0.0,1.5,0.0,1.0397113734988395,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.971148459383753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1173157964952483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4508048289738436,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.001394538059268,0.0,0.0,0.0,1.0,0.0,0.0,0.9900970613230756,0.0,1.0,0.0,0.0,4.595753538717735,0,0.0,6.1908221010800295,4.162918918918919,2.4104683195592287,0.0,0.0,1.2869891401290596,0.0,0.0,0.0,0.0,1.524207988980716,2.478434325590751,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0099676052828308,0.0,2.1104204753199274,0.0,0.0,1.043639053254438,1.5655509946321442,0.0,4.8321678321678325,0.0,0.0,1.0215607177632495,0.0,0,0.0,0.0,4.55303867403315,0,0.0,0.0,1.978475836431227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1571687163924824,1.4188322368421051,0.9182435397681803,0.0,0,0.0,0.0,1.4338811504158733,0.040656738404154215,1.4338811504158733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2021
Moquegua,0.0,4.0,5.093336934887688,0.0,0.0,3.0842734611503535,0.0,0.0,2.517584697632858,0.0,-,0.0,0.0,0.0,0.0,0.65,0.0,2.466687048036815,0.4158959148357383,0.0,0.0,0.0,0,0.0,2.4929577464788735,0.0,4.613219512195123,0.0,0.0,0.0,2.9125704412546507,1.09241698759644,0.0,1.0000565317035908,0.0,0.0,0.7767285592679293,4.021798057185499,1.3382441054236367,1.2106012926439929,0.0,1.5089549448495048,0.0,0.0,1.8460813945315244,1.5000000000000002,0.0,0.0,1.0017329366440737,15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.320978682170542,0.0,0.9020364536453646,0.0,0.0,0.0,1.3075603610860085,3.967238143545523,1.769017572874243,0.0,0.7566225025547061,1.3135705390467827,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5391732737437276,5.454052221091896,0.0,0.0,0.0,0,14.630434782608694,0.0,2.221016949152543,0.0,2.1457912872261877,0.0,2.206585558073096,0,2.6839822181653106,0.0,2.040346400340241,3.669650595383106,0.0,2.7,2.933780854120413,2.2451587252922014,0.0,2.9782318412276663,2.4819270919995082,2.478076472311749,3.4261868300153138,0,2.0202699126753108,0.0,5.550447680495158,0,0.0,3.1955984672784115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.8927648089555458,0.0,0,0.0,0.0,16.0,0.0,0,0.0,0.0,0.0,0.0,2.815980126467931,7.762968341432963,3.0896889978820643,0.0,1.4999999999999998,0.0,0,1.8227216618900317,0.1040425195358989,0.0,0.0,0.0,0.0,0.0,0.0,0.05336863504392254,0.0,0.0,0.0,,,,2021
Pasco,0.0,2.3401715405290378,1.5,0.0,0.0,0.0,1.8534039991200544,1.8981775246562027,1.1517050000930424,0.0,-,0.0,0.0,1.287615128630894,0.776052639727512,0.0,0.0,1.854708087337067,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.803416620604857,0.0,0.0,0.0,2.1949359732794456,0.932869843895379,0.0,0.0,0.0,2.885815348126217,1.6232750976751147,3.2197131864844577,0.8126703994237489,0.0,0.0,1.3857142857142857,0.0,0.0,0.9418585636518559,1.5780716764484812,0.0,0.0,0.7756942397545901,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1087436332767404,0.0,0.7882500053259426,0.8346348978236491,0.8806547407049168,0.0,0.0,2.737123333584575,0,0.0,7.7013350789901205,8.256092875754549,0.0,0.0,0.0,0.0,0.0,2.2837931034482764,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.5,0.0,2.4,3.0878040265332247,0.0,0.7314102564102565,1.5,0.0,0.0,0.0,0.0,0.9892467782084002,0.0,0,0.0,0.0,1.9050206025783405,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.19999999999999998,0,0.0,0.0,0.0,1.7972998503053434,0.0,0.0,2.1550288049439867,1.5409781565050409,0.9776389529555575,1.681091695746944,0,3.120842572062084,0.48335533665285685,1.8534039991200544,0.12114090492927776,1.8534039991200544,0.0,0.0,0.0,0.0,0.0,0.4054740055108025,0.4496703280835257,,,,2021
Piura,0.0,0.0,7.487290836653386,0.0,0.0,0.0,1.2245897284888405,2.6613474962063735,2.590407023144453,0.0,-,0.0,0.0,0.0,0.0,1.0429944364680546,0.0,1.8691803278688526,1.030747275557862,0.0,0.0,0.0,0,0.0,0.0,2.8302959641255607,3.3944376667937477,0.0,7.589361702127659,0.0,2.5211819887429643,2.51,0.0,0.0,0.0,0.0,1.4811856789235684,1.7643949985791418,1.1084756097560977,0.0,4.165980707395499,0.0,1.1226232394366196,0.0,1.8396919691969196,1.9445798319327732,0.0,0.0,0.7796733161882254,3.0384135399673733,0.0,0.0,0,1.2,1.1968029511220413,0.0,0.0,0.0,0.0,0.94162605228179,0.0,2.3942295597484278,0.0,1.527218148487626,1.50200390486333,0.0,1.5668875901923012,1.2332185886402753,1.0523076923076922,0.0,0.0,0.0,0,0.0,5.807015790525686,7.370710754017307,0.0,0.0,0.0,0.0,0.0,1.5633067729083665,0.0,1.9320754716981132,0.9918632435180479,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8000000000000002,1.0120297128459315,1.105970695970696,1.0,0.0,1.044094458000366,0.0,0.0,0.0,0.0,0.6368262711864408,0.0,0,0.0,0.0,2.4707416708521683,0,0.0,0.0,0.0,0.0,0.0,0.0,1.5539115351257589,0.0,0.0,0.0,0.0,0,0,3.8862890584112426,0.0,0,0.0,5.596900241629272,4.494017166317981,0.23272935093997474,0,0.12657772874241252,0.0,1.2474169741697418,2.498698630136986,1.1224584131851285,0.0,1.3432131011608623,0.0,0.9102766837636048,0.0,0,0.0,0.6290937215650592,1.2245897284888405,0.0,1.2245897284888405,0.0,0.0,0.0,0.0,0.24722229340166563,0.0,0.0,,,,2021
Puno,0.0,0.0,0.0,0.0,0.0,0.9114038756447791,1.740381991814461,2.0617340186808337,0.0,1.489837043114689,-,0.0,0.0,0.0,0.5559426805282384,1.1508771929824562,4.944738920088862,1.686224441879573,0.834075151156677,0.0,0.0,0.0,0,0.0,0.0,0.0,2.254637876879657,0.0,3.0,0.0,2.5378970084868766,1.7363793662809557,0.0,1.6873684210526316,0.0,2.5,1.9663649865404254,2.265920936140729,1.540636042402827,0.0,3.3363395225464187,1.484525859375168,0.0,0.0,1.4703154664128715,1.9306110139209984,0.0,0.0,1.4929392656106548,0.0,0.0,0.0,-,0.0,0.0,1.8265770946116524,0.0,4.480608501029921,0.0,0.0,0.0,1.4997840172786177,3.8731704037597168,0.0,1.6641176607344204,0.0,1.9468596052327052,1.0005772931366261,0.7401821953639398,0.0,0.0,5.708695652173913,0,0.0,7.602826289828023,7.332846574848139,0.0,0.0,0.0,0.0,0.0,3.629743210788842,0.0,0.0,0.0,1.9486352357320098,0,0.0,0.0,0.0,0.0,0.6819047619047619,0.0,0.0,0,0.9283048211508554,0.0,1.0015761821366025,0.0,0.0,1.1933049223320558,0.0,0.0,0.0,0.9983438485804418,0.0,0.9290314755291408,0.0,0,0.0,0.0,2.444937975190076,0,0.0,0.0,0.8958837772397097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6374635780885781,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.5576479936432257,0.0,0.6049999999999999,2.3454346659244973,1.7087560254280576,1.0305728157782195,2.50186552909716,0,0.0,0.40372928188744,1.740381991814461,0.0,1.740381991814461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2021
San Martín,0.0,2.1370715249662617,0.0,0.0,0.0,0.0,1.0582172120402973,0.0,0.0,0.0,-,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.8421092002897734,5.737035547233753,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0987752698213338,0.0,0.0,0.0,3.598644303149894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0924981791697013,0.0,1.9787006680641221,0.0,0.0,0.69890090280931,0.0,0.0,0.0,0.0,0.0,0,0.5625714285714286,7.879080238588419,7.3609992358347345,0.6321302000981409,0.0,0.0,0.0,0.0,0.5538327526132405,0.0,0.0,0.423175308996151,0.8174850229061437,0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0,0.0,0.6999999999999998,1.2942273348564817,0.0,0.0,0.715023685991428,0.7728081395348837,0.0,0.0,0.0,0.0,0.4037090742118847,0.0,0,0.48901651274957836,0.5191416407892472,1.147212456052235,0,0.0,0.0,0.9991549922170336,0.845977011494253,5.475148558758314,0.0,0.0,0.0,0.5747189097103919,0.0,0.4400512747471871,0,0,3.859787849566056,0.7066908975979773,0,0.0,0.0,0.0,0.05572315583651086,0,0.0,0.0,0.0,0.0,0.98,0.0,0.8954312935972324,1.264464785151284,0.7311877156324408,0.0,0,0.0,0.0,1.0582172120402973,0.03345796211733809,1.0582172120402973,0.0,0.0,0.0,0.0,0.026335801442728485,0.0,0.0,,,,2021
Tacna,1.4989583333333334,2.685252293577982,4.492972972972973,0.0,0.9996342950020316,0.0,0.0,0.0,4.521978021978022,0.0,-,1.7106069200226888,1.7637055837563451,0.0,0.0,1.5601469404186794,0.0,0.0,0.6491406053492076,0.0,1.465041260315079,1.605382436260623,0,1.6980213089802132,0.0,0.0,0.0,0.0,3.5,0.0,0.0,1.7602393617021277,0.0,1.629214515388149,0.0,0.0,0.0,5.660647181628393,3.1621476510067112,0.0,0.0,0.0,0.9940958039361307,1.5179054054054055,0.0,0.0,0.0,0.0,1.4642376118202833,4.918918918918919,1.1852163810630265,0.0,-,3.0124650977263663,0.0,0.0,1.5985959438377535,4.118848920863309,1.5897435897435896,0.8579808343819573,0.0,0.0,0.0,1.8457253171538885,1.5,4.002179598953792,0.0,0.0,2.189006535126304,0.0,2.8302475515060728,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8522727272727275,0.0,0.0,0.0,0,10.341772151898734,0.0,1.7136929460580912,0.0,0.0,0.0,2.911206896551724,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5977522477522477,0.0,3.783458646616541,1.872340425531915,1.565266789602046,0.0,0,0.0,0.0,5.0194774346793345,0,0.0,2.5279776179056754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.1680266444629477,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.801782128004868,0.0,0.0,1.75,2.850074738415546,0,2.1325301204819276,0.39814187209404334,0.0,0.0,0.0,0.0,0.0,0.0,0.3719796389087727,0.0,0.0,0.0,,,,2021
